date,AAIIBUBE,price
2012-09-06,0.0,1258.2999999999997
2012-09-13,3.469999999999999,1284.5499999999997
2012-09-20,3.719999999999999,1287.2999999999997
2012-09-27,-0.35999999999999943,1274.5499999999997
2012-10-04,0.6300000000000026,1289.2999999999997
2012-10-11,-8.270000000000003,1262.0499999999997
2012-10-18,-15.889999999999997,1285.0499999999997
2012-10-25,-13.829999999999998,1241.7999999999997
2012-11-01,-5.239999999999995,1256.7999999999997
2012-11-08,-1.4099999999999966,1208.7999999999997
2012-11-15,-20.0,1184.7999999999997
2012-11-22,-4.960000000000001,1221.7999999999997
2012-11-29,6.57,1249.2999999999997
2012-12-06,7.619999999999997,1246.5499999999997
2012-12-13,13.149999999999999,1251.5499999999997
2012-12-20,21.599999999999998,1278.2999999999997
2012-12-27,14.18,1248.5499999999997
2013-01-03,2.509999999999998,1291.2999999999997
2013-01-10,19.53,1304.7999999999997
2013-01-17,16.619999999999997,1313.5499999999997
2013-01-24,28.070000000000004,1329.5499999999997
2013-01-31,23.74,1331.0499999999997
2013-02-07,13.210000000000004,1343.0499999999997
2013-02-14,13.52,1356.2999999999997
2013-02-21,9.29,1338.7999999999997
2013-02-28,-8.200000000000003,1351.0499999999997
2013-03-07,-7.449999999999999,1380.5499999999997
2013-03-14,13.39,1399.7999999999997
2013-03-21,5.609999999999999,1382.7999999999997
2013-03-28,9.75,1406.5499999999997
2013-04-04,7.32,1398.2999999999997
2013-04-11,-35.17,1431.5499999999997
2013-04-18,-21.369999999999997,1377.7999999999997
2013-04-25,-10.530000000000001,1425.5499999999997
2013-05-02,-4.930000000000003,1436.0499999999997
2013-05-09,13.349999999999998,1468.2999999999997
2013-05-16,9.150000000000002,1491.7999999999997
2013-05-23,27.39,1493.7999999999997
2013-05-30,6.329999999999998,1497.2999999999997
2013-06-06,-9.480000000000004,1466.5499999999997
2013-06-13,-1.6200000000000045,1480.5499999999997
2013-06-20,7.490000000000002,1433.5499999999997
2013-06-27,-4.890000000000001,1456.0499999999997
2013-07-04,18.150000000000002,1458.5499999999997
2013-07-11,30.639999999999997,1519.5499999999997
2013-07-18,26.490000000000002,1530.0499999999997
2013-07-25,22.56,1533.5499999999997
2013-08-01,10.619999999999997,1549.7999999999997
2013-08-08,12.850000000000001,1543.2999999999997
2013-08-15,6.339999999999996,1505.2999999999997
2013-08-22,-13.899999999999999,1504.2999999999997
2013-08-29,2.789999999999999,1486.2999999999997
2013-09-05,4.280000000000001,1502.5499999999997
2013-09-12,20.940000000000005,1534.5499999999997
2013-09-19,15.41,1573.7999999999997
2013-09-26,5.439999999999998,1548.7999999999997
2013-10-03,7.770000000000003,1526.0499999999997
2013-10-10,7.75,1541.2999999999997
2013-10-17,21.36,1584.0499999999997
2013-10-24,31.630000000000003,1604.7999999999997
2013-10-31,23.49,1607.2999999999997
2013-11-07,23.669999999999998,1601.5499999999997
2013-11-14,11.730000000000004,1644.0499999999997
2013-11-21,4.91,1650.0499999999997
2013-11-28,19.049999999999997,1660.5499999999997
2013-12-05,15.09,1640.2999999999997
2013-12-12,16.270000000000003,1631.2999999999997
2013-12-19,22.380000000000003,1664.2999999999997
2013-12-26,36.52,1698.7999999999997
2014-01-02,13.820000000000004,1688.7999999999997
2014-01-09,18.619999999999997,1695.2999999999997
2014-01-16,17.500000000000004,1698.5499999999997
2014-01-23,14.359999999999996,1686.5499999999997
2014-01-30,-0.5799999999999983,1643.5499999999997
2014-02-06,-8.509999999999998,1628.7999999999997
2014-02-13,12.809999999999999,1686.5499999999997
2014-02-20,19.400000000000002,1698.5499999999997
2014-02-27,18.56,1716.2999999999997
2014-03-06,13.879999999999999,1738.5499999999997
2014-03-13,14.520000000000003,1709.0499999999997
2014-03-20,10.630000000000003,1735.7999999999997
2014-03-27,2.5500000000000007,1710.2999999999997
2014-04-03,8.57,1752.7999999999997
2014-04-10,-5.629999999999999,1696.7999999999997
2014-04-17,-7.030000000000001,1727.7999999999997
2014-04-24,8.48,1742.7999999999997
2014-05-01,0.3200000000000003,1747.5499999999997
2014-05-08,-0.3200000000000003,1742.0499999999997
2014-05-15,10.509999999999998,1737.0499999999997
2014-05-22,4.030000000000001,1760.0499999999997
2014-05-29,13.260000000000002,1787.7999999999997
2014-06-05,17.29,1808.2999999999997
2014-06-12,23.439999999999998,1800.2999999999997
2014-06-19,11.040000000000003,1828.0499999999997
2014-06-26,16.13,1826.5499999999997
2014-07-03,16.119999999999997,1855.2999999999997
2014-07-10,8.990000000000002,1835.5499999999997
2014-07-17,3.879999999999999,1831.2999999999997
2014-07-24,-0.3100000000000023,1858.5499999999997
2014-07-31,0.0,1802.5499999999997
2014-08-07,-7.339999999999996,1783.0499999999997
2014-08-14,12.850000000000001,1831.2999999999997
2014-08-21,22.46,1867.2999999999997
2014-08-28,32.69,1874.5499999999997
2014-09-04,20.71,1875.5499999999997
2014-09-11,13.780000000000001,1874.7999999999997
2014-09-18,19.26,1890.0499999999997
2014-09-25,13.610000000000003,1847.0499999999997
2014-10-02,4.520000000000003,1824.0499999999997
2014-10-09,8.900000000000002,1810.5499999999997
2014-10-16,8.959999999999994,1736.0499999999997
2014-10-23,27.189999999999998,1831.5499999999997
2014-10-30,28.299999999999997,1874.0499999999997
2014-11-06,37.64,1913.5499999999997
2014-11-13,38.620000000000005,1919.5499999999997
2014-11-20,25.299999999999997,1937.5499999999997
2014-11-27,31.36,1957.7999999999997
2014-12-04,16.74,1957.5499999999997
2014-12-11,22.680000000000003,1916.5499999999997
2014-12-18,11.860000000000003,1951.5499999999997
2014-12-25,32.06999999999999,1970.2999999999997
2015-01-01,32.43000000000001,1944.0499999999997
2015-01-08,13.309999999999999,1946.5499999999997
2015-01-15,24.61,1880.5499999999997
2015-01-22,6.350000000000001,1948.0499999999997
2015-01-29,21.78,1910.0499999999997
2015-02-05,3.0700000000000003,1946.5499999999997
2015-02-12,19.67,1975.5499999999997
2015-02-19,29.140000000000004,1986.7999999999997
2015-02-26,25.069999999999997,2001.5499999999997
2015-03-05,16.439999999999998,1991.2999999999997
2015-03-12,6.190000000000001,1955.5499999999997
2015-03-19,-4.32,1981.0499999999997
2015-03-26,14.05,1948.0499999999997
2015-04-02,3.4399999999999977,1959.0499999999997
2015-04-09,4.550000000000001,1985.2999999999997
2015-04-16,9.29,2000.2999999999997
2015-04-23,8.279999999999998,2006.5499999999997
2015-04-30,8.89,1978.5499999999997
2015-05-07,0.21999999999999886,1983.7999999999997
2015-05-14,0.379999999999999,2017.0499999999997
2015-05-21,0.21000000000000085,2027.5499999999997
2015-05-28,1.8599999999999994,2021.2999999999997
2015-06-04,2.710000000000001,1998.5499999999997
2015-06-11,-12.54,2008.7999999999997
2015-06-18,-8.889999999999997,2022.5499999999997
2015-06-25,13.89,2001.7999999999997
2015-07-02,-12.480000000000004,1976.5499999999997
2015-07-09,-1.2699999999999996,1949.0499999999997
2015-07-16,7.57,2024.7999999999997
2015-07-23,6.939999999999998,2006.2999999999997
2015-07-30,-19.590000000000003,2011.5499999999997
2015-08-06,-7.34,1987.2999999999997
2015-08-13,-5.699999999999999,1988.2999999999997
2015-08-20,-6.509999999999998,1933.2999999999997
2015-08-27,-5.770000000000003,1897.0499999999997
2015-09-03,0.7100000000000009,1853.7999999999997
2015-09-10,-0.35999999999999943,1857.2999999999997
2015-09-17,4.129999999999999,1895.2999999999997
2015-09-24,3.429999999999996,1836.7999999999997
2015-10-01,-11.810000000000002,1834.7999999999997
2015-10-08,9.330000000000002,1924.5499999999997
2015-10-15,6.939999999999998,1937.0499999999997
2015-10-22,10.750000000000004,1971.0499999999997
2015-10-29,19.8,2001.0499999999997
2015-11-05,20.4,2012.0499999999997
2015-11-12,11.270000000000003,1958.5499999999997
2015-11-19,0.21999999999999886,1997.2999999999997
2015-11-26,6.329999999999998,2006.0499999999997
2015-12-03,8.29,1969.2999999999997
2015-12-10,-1.379999999999999,1967.2999999999997
2015-12-17,-15.510000000000002,1951.0499999999997
2015-12-24,-5.109999999999999,1977.5499999999997
2015-12-31,1.4499999999999993,1961.7999999999997
2016-01-07,-16.089999999999996,1859.2999999999997
2016-01-14,-27.630000000000003,1840.7999999999997
2016-01-21,-27.19,1787.2999999999997
2016-01-28,-10.21,1807.0499999999997
2016-02-04,-7.169999999999998,1834.0499999999997
2016-02-11,-29.460000000000004,1750.7999999999997
2016-02-18,-10.239999999999998,1842.7999999999997
2016-02-25,-0.23000000000000043,1876.7999999999997
2016-03-03,2.770000000000003,1916.7999999999997
2016-03-10,12.989999999999998,1915.0499999999997
2016-03-17,3.1000000000000014,1966.2999999999997
2016-03-24,10.07,1964.5499999999997
2016-03-31,1.4199999999999982,1987.5499999999997
2016-04-07,10.729999999999997,1971.0499999999997
2016-04-14,2.960000000000001,2012.5499999999997
2016-04-21,9.489999999999995,2018.7999999999997
2016-04-28,-1.2300000000000004,2008.5499999999997
2016-05-05,-8.010000000000002,1980.0499999999997
2016-05-12,-10.879999999999999,1994.7999999999997
2016-05-19,-14.760000000000002,1974.7999999999997
2016-05-26,-11.64,2025.7999999999997
2016-06-02,1.120000000000001,2039.7999999999997
2016-06-09,0.0,2050.2999999999997
2016-06-16,-12.149999999999999,2014.7999999999997
2016-06-23,-13.259999999999998,2050.0499999999997
2016-06-30,-4.510000000000002,2034.5499999999997
2016-07-07,4.41,2036.2999999999997
2016-07-14,12.449999999999996,2101.5499999999997
2016-07-21,8.71,2102.2999999999997
2016-07-28,2.84,2109.0499999999997
2016-08-04,3.0199999999999996,2103.5499999999997
2016-08-11,4.529999999999998,2126.0499999999997
2016-08-18,9.200000000000003,2127.7999999999997
2016-08-25,-0.21999999999999886,2117.7999999999997
2016-09-01,-2.919999999999998,2111.5499999999997
2016-09-08,1.2699999999999996,2121.7999999999997
2016-09-15,-7.98,2089.2999999999997
2016-09-22,-13.450000000000003,2119.5499999999997
2016-09-29,-13.11,2099.7999999999997
2016-10-06,0.8900000000000006,2107.7999999999997
2016-10-13,-8.259999999999998,2077.5499999999997
2016-10-20,-14.080000000000002,2088.2999999999997
2016-10-27,-9.32,2074.7999999999997
2016-11-03,-10.68,2034.7999999999997
2016-11-10,9.560000000000002,2118.5499999999997
2016-11-17,20.08,2135.5499999999997
2016-11-24,27.810000000000002,2152.0499999999997
2016-12-01,18.68,2143.2999999999997
2016-12-08,16.63,2199.0499999999997
2016-12-15,12.329999999999998,2214.7999999999997
2016-12-22,15.46,2215.0499999999997
2016-12-29,19.830000000000002,2201.2999999999997
2017-01-05,20.970000000000002,2220.5499999999997
2017-01-12,16.67,2219.7999999999997
2017-01-19,4.329999999999998,2217.7999999999997
2017-01-26,-1.9100000000000037,2250.2999999999997
2017-02-02,-1.3700000000000045,2231.7999999999997
2017-02-09,8.149999999999999,2260.5499999999997
2017-02-16,0.730000000000004,2301.7999999999997
2017-02-23,6.149999999999999,2319.0499999999997
2017-03-02,2.289999999999999,2338.2999999999997
2017-03-09,-16.5,2322.5499999999997
2017-03-16,-7.530000000000001,2338.5499999999997
2017-03-23,4.780000000000001,2299.5499999999997
2017-03-30,-7.160000000000004,2324.0499999999997
2017-04-06,-11.319999999999997,2313.2999999999997
2017-04-13,-8.410000000000004,2287.0499999999997
2017-04-20,-12.990000000000002,2311.5499999999997
2017-04-27,6.339999999999996,2345.5499999999997
2017-05-04,8.120000000000001,2345.0499999999997
2017-05-11,2.509999999999998,2350.5499999999997
2017-05-18,-10.399999999999999,2323.0499999999997
2017-05-25,2.8599999999999994,2373.0499999999997
2017-06-01,-4.619999999999997,2389.0499999999997
2017-06-08,5.899999999999999,2392.0499999999997
2017-06-15,2.7900000000000027,2393.5499999999997
2017-06-22,3.7399999999999984,2393.2999999999997
2017-06-29,2.8500000000000014,2381.5499999999997
2017-07-06,-0.28000000000000114,2370.0499999999997
2017-07-13,-1.3900000000000006,2407.0499999999997
2017-07-20,9.669999999999998,2432.7999999999997
2017-07-27,10.14,2433.5499999999997
2017-08-03,4.009999999999998,2433.2999999999997
2017-08-10,1.3400000000000034,2399.0499999999997
2017-08-17,1.3700000000000045,2391.0499999999997
2017-08-24,-10.189999999999998,2402.2999999999997
2017-08-31,-14.89,2431.5499999999997
2017-09-07,-6.460000000000001,2428.0499999999997
2017-09-14,19.32,2457.5499999999997
2017-09-21,12.93,2464.2999999999997
2017-09-28,4.59,2471.0499999999997
2017-10-05,2.8000000000000043,2513.2999999999997
2017-10-12,12.870000000000005,2512.7999999999997
2017-10-19,10.0,2523.7999999999997
2017-10-26,6.609999999999999,2524.7999999999997
2017-11-02,16.479999999999997,2540.0499999999997
2017-11-09,22.020000000000003,2547.2999999999997
2017-11-16,-5.869999999999997,2548.2999999999997
2017-11-23,6.48,2557.7999999999997
2017-11-30,4.330000000000002,2611.2999999999997
2017-12-07,2.6600000000000037,2602.7999999999997
2017-12-14,16.87,2616.7999999999997
2017-12-21,24.88,2648.5499999999997
2017-12-28,32.019999999999996,2646.5499999999997
2018-01-04,44.19,2684.5499999999997
2018-01-11,23.6,2730.2999999999997
2018-01-18,32.72,2757.0499999999997
2018-01-25,21.42,2802.0499999999997
2018-02-01,16.01,2783.2999999999997
2018-02-08,2.020000000000003,2554.2999999999997
2018-02-15,27.110000000000003,2694.7999999999997
2018-02-22,21.86,2672.2999999999997
2018-03-01,21.630000000000003,2639.0499999999997
2018-03-08,-1.9800000000000004,2700.0499999999997
2018-03-15,15.510000000000005,2712.0499999999997
2018-03-22,4.739999999999998,2599.7999999999997
2018-03-29,-3.389999999999997,2599.5499999999997
2018-04-05,-4.740000000000002,2618.2999999999997
2018-04-12,-16.66,2620.5499999999997
2018-04-19,8.560000000000002,2649.5499999999997
2018-04-26,11.359999999999996,2631.0499999999997
2018-05-03,-1.8500000000000014,2588.2999999999997
2018-05-10,7.979999999999997,2675.2999999999997
2018-05-17,16.1,2675.2999999999997
2018-05-24,13.400000000000002,2684.0499999999997
2018-05-31,8.670000000000002,2662.0499999999997
2018-06-07,12.21,2728.7999999999997
2018-06-14,23.080000000000002,2740.2999999999997
2018-06-21,12.54,2704.2999999999997
2018-06-28,-12.349999999999998,2671.2999999999997
2018-07-05,-11.420000000000002,2690.2999999999997
2018-07-12,13.899999999999999,2750.2999999999997
2018-07-19,9.719999999999995,2757.0499999999997
2018-07-26,4.620000000000001,2794.2999999999997
2018-08-02,-2.969999999999999,2780.2999999999997
2018-08-09,5.329999999999998,2805.5499999999997
2018-08-16,7.090000000000003,2796.5499999999997
2018-08-23,11.39,2809.7999999999997
2018-08-30,19.11,2853.7999999999997
2018-09-06,15.919999999999998,2830.7999999999997
2018-09-13,-0.75,2857.0499999999997
2018-09-20,0.0,2886.2999999999997
2018-09-27,5.119999999999997,2866.7999999999997
2018-10-04,20.549999999999997,2854.5499999999997
2018-10-11,-4.840000000000003,2692.2999999999997
2018-10-18,-1.0800000000000054,2719.0499999999997
2018-10-25,-13.030000000000001,2635.0499999999997
2018-11-01,3.450000000000003,2684.7999999999997
2018-11-08,10.09,2755.5499999999997
2018-11-15,-0.8699999999999974,2681.2999999999997
2018-11-22,-21.89,2595.7999999999997
2018-11-29,-5.589999999999996,2691.0499999999997
2018-12-06,7.439999999999998,2637.7999999999997
2018-12-13,-27.97,2592.2999999999997
2018-12-20,-22.439999999999998,2431.7999999999997
2018-12-27,-18.749999999999996,2440.5499999999997
2019-01-03,-9.75,2393.2999999999997
2019-01-10,9.09,2539.5499999999997
2019-01-17,-2.719999999999999,2580.7999999999997
2019-01-24,5.339999999999996,2579.5499999999997
2019-01-31,0.0,2650.0499999999997
2019-02-07,17.089999999999996,2649.5499999999997
2019-02-14,10.030000000000001,2689.0499999999997
2019-02-21,13.93,2719.7999999999997
2019-02-28,21.630000000000003,2730.2999999999997
2019-03-07,10.64,2695.5499999999997
2019-03-14,1.360000000000003,2752.7999999999997
2019-03-21,13.889999999999997,2803.0499999999997
2019-03-28,6.0000000000000036,2761.5499999999997
2019-04-04,6.7500000000000036,2823.2999999999997
2019-04-11,19.91,2832.2999999999997
2019-04-18,15.730000000000004,2850.5499999999997
2019-04-25,13.350000000000001,2866.7999999999997
2019-05-02,17.680000000000003,2858.0499999999997
2019-05-09,19.929999999999996,2813.2999999999997
2019-05-16,-9.479999999999997,2819.0499999999997
2019-05-23,-11.369999999999997,2760.0499999999997
2019-05-30,-15.29,2731.0499999999997
2019-06-06,-20.049999999999997,2786.2999999999997
2019-06-13,-7.360000000000003,2835.0499999999997
2019-06-20,-2.620000000000001,2896.0499999999997
2019-06-27,-2.4599999999999973,2867.0499999999997
2019-07-04,0.8099999999999952,2936.2999999999997
2019-07-11,6.109999999999999,2940.0499999999997
2019-07-18,7.289999999999999,2933.5499999999997
2019-07-25,-0.2800000000000047,2942.5499999999997
2019-08-01,14.379999999999999,2888.0499999999997
2019-08-08,-26.540000000000003,2876.0499999999997
2019-08-15,-21.67,2784.5499999999997
2019-08-22,-13.079999999999998,2858.2999999999997
2019-08-29,-16.080000000000002,2862.7999999999997
2019-09-05,-10.869999999999997,2908.0499999999997
2019-09-12,1.8800000000000026,2947.7999999999997
2019-09-19,7.520000000000003,2941.7999999999997
2019-09-26,-3.889999999999997,2914.2999999999997
2019-10-03,-18.069999999999997,2845.5499999999997
2019-10-10,-23.650000000000002,2874.7999999999997
2019-10-17,2.5699999999999967,2931.7999999999997
2019-10-24,7.330000000000002,2938.0499999999997
2019-10-31,5.549999999999997,2969.5499999999997
2019-11-07,16.369999999999997,3019.7999999999997
2019-11-14,15.899999999999999,3030.7999999999997
2019-11-21,5.210000000000001,3037.7999999999997
2019-11-28,3.3599999999999994,3087.5499999999997
2019-12-05,2.59,3051.5499999999997
2019-12-12,11.580000000000002,3101.7999999999997
2019-12-19,23.620000000000005,3141.0499999999997
2019-12-26,20.36,3173.7999999999997
2020-01-02,15.34,3188.2999999999997
2020-01-09,3.1799999999999997,3205.2999999999997
2020-01-16,14.319999999999997,3245.7999999999997
2020-01-23,20.830000000000002,3255.2999999999997
2020-01-30,-4.879999999999999,3219.0499999999997
2020-02-06,-1.3500000000000014,3274.5499999999997
2020-02-13,14.93,3306.7999999999997
2020-02-20,11.89,3298.5499999999997
2020-02-27,-8.700000000000003,2886.2999999999997
2020-03-05,-0.8999999999999986,2944.7999999999997
2020-03-12,-21.570000000000004,2398.2999999999997
2020-03-19,-16.799999999999997,2330.7999999999997
2020-03-26,-19.17,2549.7999999999997
2020-04-02,-15.489999999999995,2458.2999999999997
2020-04-09,-8.07,2721.5499999999997
2020-04-16,-7.890000000000001,2729.2999999999997
2020-04-23,-25.14,2722.5499999999997
2020-04-30,-13.43,2844.2999999999997
2020-05-07,-28.989999999999995,2821.7999999999997
2020-05-14,-27.3,2788.7999999999997
2020-05-21,-16.020000000000003,2878.7999999999997
2020-05-28,-9.060000000000002,2979.7999999999997
2020-06-04,-4.32,3052.2999999999997
2020-06-11,-3.769999999999996,2952.0499999999997
2020-06-18,-23.41,3050.7999999999997
2020-06-25,-24.759999999999998,3023.5499999999997
2020-07-02,-23.740000000000002,3081.7999999999997
2020-07-09,-15.510000000000002,3093.7999999999997
2020-07-16,-14.529999999999998,3147.2999999999997
2020-07-23,-20.77,3180.2999999999997
2020-07-30,-28.24,3201.5499999999997
2020-08-06,-24.310000000000002,3297.0499999999997
2020-08-13,-12.079999999999998,3320.5499999999997
2020-08-20,-12.009999999999998,3333.5499999999997
2020-08-27,-7.539999999999999,3438.0499999999997
2020-09-03,-10.970000000000002,3414.2999999999997
2020-09-10,-24.740000000000002,3293.2999999999997
2020-09-17,-8.369999999999997,3313.7999999999997
2020-09-24,-21.1,3200.7999999999997
2020-10-01,-16.830000000000002,3330.5499999999997
2020-10-08,-4.229999999999997,3400.2999999999997
2020-10-15,-0.9699999999999989,3438.2999999999997
2020-10-22,2.719999999999999,3412.0499999999997
2020-10-29,0.0,3265.0499999999997
2020-11-05,6.48,3467.5499999999997
2020-11-12,30.970000000000002,3495.2999999999997
2020-11-19,17.990000000000002,3542.7999999999997
2020-11-26,19.78,3590.0499999999997
2020-12-03,26.39,3627.2999999999997
2020-12-10,21.200000000000003,3631.2999999999997
2020-12-17,17.099999999999998,3682.5499999999997
2020-12-24,21.6,3664.7999999999997
2020-12-31,19.3,3718.5499999999997
2021-01-07,13.500000000000004,3765.2999999999997
2021-01-21,8.0,3815.7999999999997
2021-01-28,-0.5999999999999943,3749.0499999999997
2021-02-04,1.7999999999999972,3834.2999999999997
2021-02-11,19.2,3881.7999999999997
2021-02-18,21.700000000000003,3879.2999999999997
2021-02-25,22.099999999999998,3797.7999999999997
2021-03-04,14.999999999999996,3735.3999999999996
2021-03-11,25.9,3906.4999999999995
2021-03-18,25.299999999999997,3886.2
2021-03-25,30.299999999999997,3880.7
2021-04-01,22.599999999999998,3990.1
2021-04-08,36.5,4069.2
2021-04-15,29.199999999999996,4142.599999999999
2021-04-22,32.2,4107.9
2021-04-29,16.900000000000002,4183.599999999999
2021-05-06,21.199999999999996,4174.4
2021-05-13,9.5,4087.3
2021-05-20,10.7,4134.4
2021-05-27,10.0,4179.2
2021-06-03,24.3,4171.5
2021-06-10,19.500000000000004,4218.3
2021-06-17,14.900000000000002,4202.5
2021-06-24,17.099999999999998,4246.400000000001
2021-07-01,26.400000000000002,4301.1
2021-07-08,15.700000000000003,4303.2
2021-07-15,9.400000000000002,4342.3
2021-07-22,0.0,4349.8
2021-07-29,12.100000000000001,4402.1
2021-08-05,4.400000000000002,4411.900000000001
