friday,net_traders,net_trader_oi,price
2011-10-21,27.0,0.04671280276816609,1044.0499999999997
2011-10-28,35.0,0.06216696269982238,1089.7999999999997
2011-11-04,39.0,0.07014388489208633,1059.7999999999997
2011-11-11,41.0,0.07256637168141593,1070.2999999999997
2011-11-18,42.0,0.07394366197183098,1022.7999999999997
2011-11-25,32.0,0.05745062836624776,962.2999999999997
2011-12-02,32.0,0.058823529411764705,1052.2999999999997
2011-12-09,38.0,0.07063197026022305,1067.5499999999997
2011-12-16,29.0,0.05390334572490706,1026.0499999999997
2011-12-23,38.0,0.076,1075.2999999999997
2011-12-30,40.0,0.08097165991902834,1067.5499999999997
2012-01-06,43.0,0.08669354838709678,1089.2999999999997
2012-01-13,48.0,0.09320388349514563,1104.0499999999997
2012-01-20,47.0,0.09325396825396826,1125.7999999999997
2012-01-27,47.0,0.091796875,1127.5499999999997
2012-02-03,47.0,0.0914396887159533,1154.0499999999997
2012-02-10,50.0,0.09578544061302682,1155.5499999999997
2012-02-17,51.0,0.09568480300187618,1174.7999999999997
2012-02-24,61.0,0.11401869158878504,1178.2999999999997
2012-03-02,58.0,0.10564663023679417,1183.7999999999997
2012-03-09,53.0,0.09724770642201835,1187.5499999999997
2012-03-16,59.0,0.1063063063063063,1219.0499999999997
2012-03-23,59.0,0.1102803738317757,1214.5499999999997
2012-03-30,70.0,0.13133208255159476,1223.7999999999997
2012-04-06,67.0,0.12338858195211787,1210.7999999999997
2012-04-13,61.0,0.11275415896487985,1185.5499999999997
2012-04-20,55.0,0.09769094138543517,1195.7999999999997
2012-04-27,56.0,0.10727969348659004,1219.0499999999997
2012-05-04,56.0,0.10408921933085502,1183.0499999999997
2012-05-11,59.0,0.10746812386156648,1170.5499999999997
2012-05-18,47.0,0.08499095840867993,1111.2999999999997
2012-05-25,53.0,0.10037878787878787,1135.5499999999997
2012-06-01,54.0,0.10074626865671642,1094.5499999999997
2012-06-08,49.0,0.08844765342960288,1149.2999999999997
2012-06-15,55.0,0.09963768115942029,1164.7999999999997
2012-06-22,62.0,0.11877394636015326,1154.0499999999997
2012-06-29,59.0,0.10966542750929369,1183.7999999999997
2012-07-06,65.0,0.12218045112781954,1179.0499999999997
2012-07-13,59.0,0.10905730129390019,1179.0499999999997
2012-07-20,60.0,0.10948905109489052,1185.5499999999997
2012-07-27,64.0,0.11895910780669144,1209.7999999999997
2012-08-03,69.0,0.12545454545454546,1216.2999999999997
2012-08-10,65.0,0.11443661971830986,1229.7999999999997
2012-08-17,62.0,0.10839160839160839,1242.5499999999997
2012-08-24,64.0,0.11531531531531532,1237.0499999999997
2012-08-31,65.0,0.11627906976744186,1232.2999999999997
2012-09-07,57.0,0.09982486865148861,1265.5499999999997
2012-09-14,55.0,0.0975177304964539,1293.0499999999997
2012-09-21,60.0,0.1048951048951049,1285.5499999999997
2012-09-28,67.0,0.12159709618874773,1267.7999999999997
2012-10-05,63.0,0.11602209944751381,1289.0499999999997
2012-10-12,62.0,0.1099290780141844,1255.0499999999997
2012-10-19,65.0,0.11403508771929824,1257.5499999999997
2012-10-26,63.0,0.11270125223613596,1241.0499999999997
2012-11-02,59.0,0.10554561717352415,1239.0499999999997
2012-11-09,68.0,0.12318840579710146,1209.2999999999997
2012-11-16,61.0,0.10892857142857143,1193.2999999999997
2012-11-23,60.0,0.11152416356877323,1238.7999999999997
2012-11-30,65.0,0.11627906976744186,1248.0499999999997
2012-12-07,69.0,0.12321428571428572,1249.5499999999997
2012-12-14,71.0,0.1256637168141593,1248.5499999999997
2012-12-21,75.0,0.13274336283185842,1263.7999999999997
2012-12-28,75.0,0.14534883720930233,1221.7999999999997
2013-01-04,73.0,0.13984674329501914,1295.5499999999997
2013-01-11,73.0,0.13670411985018727,1305.0499999999997
2013-01-18,72.0,0.1316270566727605,1316.7999999999997
2013-01-25,79.0,0.14990512333965844,1333.5499999999997
2013-02-01,73.0,0.13082437275985664,1344.5499999999997
2013-02-08,67.0,0.12050359712230216,1350.2999999999997
2013-02-15,68.0,0.12014134275618374,1354.7999999999997
2013-02-22,63.0,0.11580882352941177,1352.2999999999997
2013-03-01,63.0,0.11052631578947368,1354.2999999999997
2013-03-08,65.0,0.11484098939929328,1387.2999999999997
2013-03-15,66.0,0.11764705882352941,1397.2999999999997
2013-03-22,67.0,0.12453531598513011,1395.7999999999997
2013-03-29,75.0,0.13321492007104796,1406.5499999999997
2013-04-05,70.0,0.12433392539964476,1389.7999999999997
2013-04-12,67.0,0.11512027491408934,1425.7999999999997
2013-04-19,76.0,0.13194444444444445,1391.2999999999997
2013-04-26,67.0,0.11858407079646018,1420.2999999999997
2013-05-03,67.0,0.11631944444444445,1452.2999999999997
2013-05-10,67.0,0.11512027491408934,1473.2999999999997
2013-05-17,69.0,0.11694915254237288,1506.7999999999997
2013-05-24,66.0,0.11458333333333333,1494.2999999999997
