,GC1,SI1,PL1,PA1,HG1,CL1,CO1,XB1,HO1,QS1,NG1,C1,W1,S1,SB1,CT1,SOYM1,BO1,KC1,CC1,ALUMINIUM,NICKEL,ZINC,LEAD
1990-01-01,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-02,-0.5412404398203081,-0.6058221872541303,-0.30151112379796907,-0.20900825582610516,0.5602068456045332,1.9203249780732141,,1.3917093413385113,16.42227146332985,,,-1.0491803278688523,2.366413021621564,-1.0294526257293692,,-0.1924707174668384,,,-1.0466902733389716,,,,,
1990-01-03,-0.5380817428104461,-0.6173967047820869,-0.29828318456665504,-0.20002105484787633,0.6998968100856969,2.7712308408268687,,1.1890414496621307,15.151611737957115,,,-1.0459619833048375,2.3298719097569975,-0.9408050948214365,,-0.3244314797418682,,,-1.047228507932136,,,,,
1990-01-04,-0.5429743298443751,-0.6195454680844732,-0.31093175156770486,-0.20817069997397866,0.8674947298178576,3.5018442842493496,,0.9772923253808663,11.331333085127339,,,-1.0470325687534607,2.3343755281392595,-0.9885021952248435,,-0.3950052812061467,,,-0.956518417703832,,,,,
1990-01-05,-0.5328633205582767,-0.6214369179561661,-0.39034350228200815,-0.25851817382762005,0.8199675617228305,4.273169815455401,,-0.5784105688274359,8.356098344849752,,,-1.0917764041924214,2.389302011154301,-0.9523925259928856,,-0.5331835992334286,,,-0.8832714606723159,,,,,
1990-01-08,-0.5374121537825548,-0.6300823953901694,-0.396286231884058,-0.20733982998133937,0.8648472842316903,2.515290143801137,,-1.7602511563256444,7.706830206830207,,,-1.0438273670123785,2.2721290417680073,-0.9070614337345049,,-0.4948779642653217,,,-0.9898712271593653,,,,,
1990-01-09,-0.5358438303765745,-0.6238078671769101,-0.3811461980235592,-0.1556178026766262,0.8344404472242561,3.547354914158558,,0.3675084809649483,8.034073826624354,,,-1.0448935849562113,2.262188975542469,-0.9606808288321111,,-0.5056853130021977,,,-0.9218768467084246,,,,,
1990-01-10,-0.5463818368452095,-0.6233757007796599,-0.3643002717391317,-0.15477480266212662,0.750258186015427,3.7101503818350037,,1.1249213341724296,7.519222332540578,,,-1.0481053480247244,2.1822508844809447,-0.9655393979801399,,-0.5778947836351997,,,-0.8992360917011756,,,,,
1990-01-11,-0.5549045427272423,-0.6237190953999939,-0.3655855333799173,-0.16557148031251848,0.7624633431085055,3.9226665422363194,,1.821295143212959,8.95964206625389,,,-1.0459619833048375,2.2447717921933954,-0.957517475898576,,-0.6610649683996398,,,-0.8734157886700289,,,,,
1990-01-12,-0.5664510871100137,-0.6286489355428424,-0.36823770145266,-0.15410695022345505,0.6433056010886745,4.0512956355080485,,1.2140077821011723,10.37509976057463,,,-1.0720058053237458,2.175778903098446,-0.9688058384849886,,-0.6909431349411386,,,-0.9332003988035859,,,,,
1990-01-15,-0.5762550674178131,-0.6314880449058128,-0.3692430305907851,-0.18367346938775625,0.4895192669762783,3.6295951605397905,,0.8101432197244443,6.047579790366263,,,-1.1070896316797958,2.335118757777417,-0.9720944548880353,,-0.6278339727938579,,,-1.2047629371729267,,,,,
1990-01-16,-0.5698421975452986,-0.6330179264905641,-0.3722190408628979,-0.18620047584566166,0.5282570642660653,2.727211206604863,,0.698392801181891,7.13685070395464,,,-1.11264731055369,2.432364811208894,-0.9805753037421883,,-0.6124537163132103,,,-0.9996475601550721,,,,,
1990-01-17,-0.5678026764374057,-0.6303162355814443,-0.3597643011631669,-0.18742190753852087,0.5101640373597048,2.512077294686,,-0.6008226648796022,4.336117013391317,,,-1.07525102975964,2.355478861087144,-1.0038096816333149,,-0.5657913825620141,,,-0.9846329927793563,,,,,
1990-01-18,-0.5816483833835666,-0.6616417440197737,-0.362604919411593,-0.18817625842872943,0.434671846638855,2.7454186252469563,,-1.6377716134997633,5.017166232438095,,,-1.0730853680682813,2.375798187692408,-0.9767949748779006,,-0.650105721076001,,,-0.8494472100811135,,,,,
1990-01-19,-0.5820674384148228,-0.6604013208026386,-0.35983477409189624,-0.20870291140561412,0.2122241086587436,3.085099271341656,,-1.5848962012624481,6.192550746840286,,,-1.0322409885692543,2.2915564956812973,-0.9668200121118111,,-0.645137977138315,,,-0.6934770075441257,,,,,
1990-01-22,-0.5966626233485255,-0.6524505732841775,-0.3612500534393569,-0.20969855832241152,0.2993864223322544,2.7220533603512367,,-1.029726959276861,4.786945812807885,,,-1.0374754763409038,2.138275124732716,-0.9569919873156092,,-0.6976035890568572,,,-0.5342198643492483,,,,,
1990-01-23,-0.5989185519264798,-0.6494433342849028,-0.3539521824215081,-0.208019137760674,0.34711212722994383,2.5621856735082313,,-1.4714898835070522,3.595834689228768,,,-0.9932399887056322,2.0770863884085884,-0.9818419241560641,,-0.7584378013500443,,,-0.7786211916398031,,,,,
1990-01-24,-0.6035259039881548,-0.6594123259380896,-0.3503866044505855,-0.20832248320399976,0.39437759126301575,2.9739142310843945,,-1.3863873352924427,3.577654911336921,,,-0.9096361455417832,2.0840424714240227,-0.9569919873156092,,-0.8860004624727635,,,-0.7318622956384232,,,,,
1990-01-25,-0.5952285324122407,-0.644556640565951,-0.342654885028621,-0.20771667445604192,0.4336658104546819,3.5997864816173943,,-1.1931060242249607,3.794704782582466,,,-0.957819119543194,1.8155820835965815,-0.9654175314227084,,-0.9151774725545171,,,-0.5512488524225725,,,,,
1990-01-26,-0.5998432770217872,-0.65916553988797,-0.3465301870852915,-0.20606872391942713,0.47433452193382286,3.8136989913639527,,-0.8366302685023994,3.7245696400625903,,,-0.9617486338797816,1.7456498629217254,-0.8736700431084827,,-0.9306603363203604,,,-0.5524410375431041,,,,,
1990-01-29,-0.6116207951070372,-0.652294820331771,-0.3463341858482523,-0.20584602717167555,0.261687886870311,3.332900629583951,,-1.0726408689748799,3.83589020161053,,,-0.9993148510218747,1.5149647591407729,-0.8796828867844564,,-0.9600634424990453,,,-0.6448945845390671,,,,,
1990-01-30,-0.5660363194126445,-0.6532742419839207,-0.34916489673809736,-0.15477480266212662,0.22036512806604172,2.943106503051387,,-1.1862806796727563,3.21330956625074,,,-0.9607632356893309,1.5264417648918394,-0.9786594874405364,,-0.8890365188847024,,,-0.8496292696042431,,,,,
1990-01-31,-0.5546497630548368,-0.6553653099774677,-0.3433818288541336,-0.15578750584203144,0.5602890959122091,3.1756888802032437,,-1.8292682926829287,2.58961054452198,,,-0.9617486338797816,1.5274937578380088,-0.9199198018634273,,-0.7064232095369596,,,-0.8641803477910474,,,,,
1990-02-01,-0.5571847507331367,-0.6508833416779887,-0.32930526140941113,-0.18653816259909958,0.5214775196389783,3.524070808021418,,-1.7869415807560045,1.5390134529148014,,,-1.007531211564706,1.2570554768490407,-0.912816691505216,,-0.7140362077064843,,,-0.8626036783267217,,,,,
1990-02-02,-0.5570549011058448,-0.6496828928737134,-0.33031481959729214,-0.18776404318572518,0.6382874257377128,2.9551130178651506,,-1.9523084728564233,2.212051868802434,,,-0.9677037337799658,1.3038972038648848,-0.9029102925329102,,-0.7119437939110075,,,-0.9599775578946531,,,,,
1990-02-05,-0.5613335020808062,-0.6548807879904935,-0.32298136645962733,-0.18647052729721447,0.4726335272342713,2.8203273946486105,,-1.7687074829932028,1.8025907681080102,,,-0.8824627498896921,1.6448938366427293,-0.9654175314227084,,-0.7673121227699365,,,-0.9323381207728112,,,,,
1990-02-06,-0.5531873595568573,-0.6576598024044752,-0.32874009219646594,-0.20726462511010935,0.42704158728073055,2.8924808585825676,,-1.0241669328223073,2.2469721867202153,,,-0.9637255067140666,1.8291865814981911,-0.8808310480463024,,-0.866269103551516,,,-0.9428859771096295,,,,,
1990-02-07,-0.557444631680307,-0.6575384853407592,-0.3111588883943218,-0.208019137760674,0.6382874257377128,2.741170268845548,,-0.6605048375763456,1.498604538284193,,,-0.957819119543194,1.9189050164381722,-0.8281661428692771,,-0.8059748835733906,,,-0.815677966101698,,,,,
1990-02-08,-0.5472820081039858,-0.6566905175077848,-0.2994312899416214,-0.20703933747412007,0.5753343823760793,1.8871659518310846,,-0.8140350877192959,1.4494884518777242,,,-0.9587984846961012,1.9215264713786617,-0.8460787504067687,,-0.8275697020461877,,,-0.749326681672144,,,,,
1990-02-09,-0.5412935022068119,-0.6575659221880366,-0.2991431535964119,-0.2494413552980281,0.7375587615496838,0.7752451630002639,,-0.992531120331947,0.729891370682291,,,-0.9568417530946802,2.232630757220921,-0.856696439643291,,-1.031956989764626,,,-0.8584965564401883,,,,,
1990-02-12,-0.5471544959865282,-0.6459994731422289,-0.3094450509312116,-0.18694500701043892,0.6825714566993768,0.8078231292517061,,-1.4253921728274412,1.0662806827091242,,,-0.9892309473788687,2.425696388111422,-0.9402121504339441,,-0.880998401221754,,,-0.8908651671334668,,,,,
1990-02-13,-0.5492018467666517,-0.6579025708808152,-0.2943840579710144,-0.24755028365136433,1.1579818031430922,0.34044781982453115,,-0.7677165354330696,1.0960693504334416,,,-1.074167107350608,2.3630794088935265,-0.9015593242039338,,-0.7586114398793343,,,-0.8635850491118416,,,,,
1990-02-14,-0.5314518021666914,-0.6582670598397519,-0.2919511318720805,-0.2074150894477573,1.436146707909854,0.5383739332357182,,-1.1846728151075954,0.5751542670858114,,,-1.027059055895714,2.5055186401174323,-0.9017809111243241,,-0.7850642684269432,,,-1.1503340393075667,,,,,
1990-02-15,-0.537124319030425,-0.6582670598397519,-0.2676725664445671,-0.2099296735593576,1.4593305165343995,0.7165235553492738,,-1.4060134112048452,1.0317460317460283,,,-1.069853183224702,2.4506008684821756,-0.8907379069591753,,-0.8589461622340873,,,-1.1809281272079264,,,,,
1990-02-16,-0.5410395526397432,-0.6494433342849028,-0.26113192696504733,-0.3140867926503691,2.178981212001158,0.7991335401908586,,-1.3370534493134163,1.022120518688016,,,-1.1182610709500256,2.4657905432868175,-0.8522757312899394,,-0.18924488561147076,,,-1.450219385796179,,,,,
1990-02-19,-0.5410395526397432,-0.6494433342849028,-0.26113192696504733,-0.3140867926503691,2.178981212001158,0.7991335401908586,,-1.3370534493134163,1.022120518688016,,,-1.1182610709500256,2.4657905432868175,-0.8522757312899394,,-0.18924488561147076,,,-1.450219385796179,,,,,
1990-02-20,-0.556795383332205,-0.6642939054896368,-0.22558332862527694,-0.3116883116883117,2.2277004479451654,0.8031419619610819,,-0.9820988668089966,1.0393885949441501,,,-1.1589321975137437,2.5402451631959826,-0.8664700209881445,,-0.10726711804425862,,,-1.1698104610898508,,,,,
1990-02-21,-0.5594014932471698,-0.6720931071381292,-0.227100988844023,-0.2716113867850637,2.325442728519468,0.5436081242532739,,-1.1373200442967974,1.191189427312777,,,-1.1934426229508195,2.338707863905192,-0.8907379069591753,,-0.0943165226223601,,,-0.7857653791130176,,,,,
1990-02-22,-0.56282613153877,-0.6652699009018771,-0.2607876852534173,-0.39813505160039936,1.6070789550733582,0.07719371168148521,,-4.972331780204051,1.5287417279623634,,,-0.8001295756397797,2.6357711803041273,-0.8107822410147992,,-0.17776805371329946,,,-0.5775333192299579,,,,,
1990-02-23,-0.5638883181517237,-0.6693927002877478,-0.25532123830800335,-0.5277323341601139,1.5049608269947239,-0.1953213035443193,,-5.681167998421631,1.4450237781470323,,,-0.7978036175710596,2.4993991828887285,-0.8188251946213729,,-0.18953891015126256,,,-0.4661979832410127,,,,,
1990-02-26,-0.5626226872961617,-0.6574970702522726,-0.2737925747453729,-0.7399635540339046,1.666160026947752,-0.34499026950521855,,-5.740941128301123,1.2027665888140453,,,-0.7159054097829607,2.5379609544468544,-0.8553848342580737,,-0.1906158357771305,,,-0.6222742261461586,,,,,
1990-02-27,-0.5637030957211241,-0.6727907879415194,-0.24727573992509563,-0.556947925368978,1.5379938710286951,-0.271176339119423,,-6.388684955725696,1.1432226086261281,,,-0.7201042684913652,2.126022126022126,-0.8592750533049041,,-0.1662692648523225,,,-0.6562105642689767,,,,,
1990-02-28,-0.5665590100782155,-0.6670622003431528,-0.28090125664121873,-0.274197970935015,1.6251055263328764,-0.07780238194984572,,-7.64367121742982,1.4327894147606357,,,-0.7565470417070804,2.1666666666666665,-0.868495077355837,,-0.21407790972133245,,,-0.641806722689074,,,,,
1990-03-01,-0.5664223581220943,-0.6802634265877053,-0.28090125664121873,-0.27525461051472605,2.1145775724649467,-0.31574952561669156,,-9.121068194228366,0.8686469749488452,,,-0.7166018158236056,2.165074699975508,-0.8768971332209106,,-0.2993253666735742,,,-0.5366769020812043,,,,,
1990-03-02,-0.5509771603484789,-0.6843862352336917,-0.27550077564064523,-0.24704618689581218,2.1120049988284006,-0.07849412048847326,,-9.379090604673817,1.4818732005405704,,,-0.7587548638132294,2.0103092783505154,-0.9190816183676327,,-0.32198437779499856,,,-0.5886630309039786,,,,,
1990-03-05,-0.5496398371437496,-0.6856848808413458,-0.2803003399117256,-0.24612092027822488,1.8476239435129056,-0.42534838412232145,,-7.0949815255604625,2.044549293126147,,,-0.8016877637130801,1.8658747834694382,-0.9122329283619607,,-0.31308117365301047,,,-0.5134767908490536,,,,,
1990-03-06,-0.5603623938054484,-0.6859452016009665,-0.2841386731228378,-0.3201878435348738,1.5420763282158871,-8.394905989067107,,-8.279838206588458,2.3971748824317296,,,-0.8048224177256436,1.6666666666666665,-0.9057671081677704,,-0.27310069861929875,,,-0.5321637426900546,,,,,
1990-03-07,-0.5554368724631465,-0.6854247575936819,-0.3034650187596588,-0.32006828123332975,1.593051843115029,-0.9508281652368767,,-8.395079417062389,1.8770249330891624,,,-0.768472906403941,1.789577187807276,-0.8896723351306512,,-0.31782439202193935,,,-0.6491261763011341,,,,,
1990-03-08,-0.5559823542922349,-0.6952341985637857,-0.30958699054228567,-0.3204272363150868,1.6979527367717684,-0.9181495754709754,,-8.122638767800053,1.2770666524638947,,,-0.851342501637197,1.7105263157894737,-0.9362139917695472,,-0.20757286117899573,,,-0.6187489950152774,,,,,
1990-03-09,-0.5563921692953927,-0.6978872578981182,-0.3221561389116768,-0.30007501875468984,1.8278797511882723,-0.8935405764273953,,-7.651094727077897,1.6675727348803637,,,-0.764705882352941,1.6862457170827212,-0.9230194319880417,,-0.19587944107884564,,,-0.7987711213517714,,,,,
1990-03-12,-0.5672532250130904,-0.6969256165928431,-0.32228282241105227,-0.2997377294866943,1.629932035197973,-0.6578115117014552,,-7.364760935028928,1.8413824532880045,,,-0.7962604771115409,1.691212567501227,-0.9439649267022878,,-0.26301000337192476,,,-0.9034300065366204,,,,,
1990-03-13,-0.5678118200155652,-0.7032545892413069,-0.33365843642523474,-0.29928918817807826,1.5796360917248278,-0.699267509373672,,-6.5004230210208895,1.9568288515043257,,,-0.8447043534762833,1.4776377563627376,-0.9342177998894416,,-0.1797069394525863,,,-0.6412966878083152,,,,,
1990-03-14,-0.5797055287025926,-0.7005606432951687,-0.33352717818903294,-0.30007501875468984,1.6350242558543462,-0.5165036674816587,,-7.005304000762247,2.510532304191396,,,-0.7639569049951028,1.4678448699067252,-0.943606923506421,,-0.16324114394370934,,,-0.8272480701022317,,,,,
1990-03-15,-0.5591397849462341,-0.7012321929915789,-0.3326765104793101,-0.3213883978788366,2.0039575196579054,-0.4687500000000039,,-6.662771507938949,2.4330900243308955,,,-0.7565470417070804,1.5589818893783651,-0.89016707751301,,-0.23830281894798647,,,-0.7163265306122468,,,,,
1990-03-16,-0.5675323850647701,-0.6996226317222793,-0.34471255420882846,-0.3204272363150868,2.3040719668761738,-0.7896015549076746,,-6.2797654911535234,2.4896468019443887,,,-0.7962604771115409,1.8493990679421142,-0.951154163231657,,-0.14571050684839382,,,-0.9654625423606548,,,,,
1990-03-19,-0.56613932570035,-0.7069699990936251,-0.34471255420882846,-0.3212679374598415,2.2968197879858625,-1.3214637752587415,,-6.009532361677144,2.3069256387194024,,,-0.7863737663164596,2.021379980563654,-0.988056460369164,,-0.396167394168635,,,-1.0365672748850279,,,,,
1990-03-20,-0.5679749508483192,-0.6982723327601723,-0.3449896024571245,-0.32296264398751207,2.0853510895883764,-1.1346633416458898,,-5.343845355228692,2.5112019903782055,,,-0.8199306212551245,2.2740524781341107,-0.9408820346320346,,-0.18330513254371256,,,-1.016059957173453,,,,,
1990-03-21,-0.5691168959618619,-0.6969256165928431,-0.3050953531630813,-0.3210272873194221,2.4567412744345383,-0.9653465346534591,,-6.05697461194763,3.1817990004883034,,,-1.1479028697571743,1.9868995633187772,-0.9372461413484973,,-0.23820212366355203,,,-0.8583659846176139,,,,,
1990-03-22,-0.5659875353742245,-0.6933152958622202,-0.31074526711054706,-0.3721622627465575,2.3172905525846668,-0.7646111936602329,,-6.22469266881095,3.230069363669026,,,-0.700253485424588,2.022854364211038,-0.894374747065965,,-0.2975836209975003,,,-0.7765995051254849,,,,,
1990-03-23,-0.5735856456515379,-0.698947644493983,-0.3224964094529305,-0.37243947858473,2.36288453673831,-0.4359756097560953,,-7.761430442596488,2.7972616407315902,,,-0.6196377502383222,2.001466275659824,-0.9566639411283728,,-0.21248098794578973,,,-0.8095238095238108,,,,,
1990-03-26,-0.5871419389580824,-0.7029325571925455,-0.32921920400927607,-0.38211692777990064,2.26195839612236,-0.3558394160583936,,0.9846821534036557,0.9430888310985749,,,-0.6143667296786389,2.253968253968254,-0.9912280701754386,,-0.25397546569741425,,,-0.8447316460240475,,,,,
1990-03-27,-0.5825928830591285,-0.7033480838273393,-0.35625398707961375,-0.38270187523918864,2.1190397062779938,-0.7078896418199407,,0.7123359952916904,0.9634894599356044,,,-0.532451165721487,1.911764705882353,-0.9575695858791581,,-0.2064044347467089,,,-0.7520192097795259,,,,,
1990-03-28,-0.5715418699677552,-0.7087949812199579,-0.32943561524816073,-0.3824091778202677,2.3928215353938187,-1.1567255768286804,,1.3061547595487857,1.4350545811357758,,,-0.4138809296402419,1.6382505559673834,-0.9627630121816168,,-0.20090269855050266,,,-0.7733910221741509,,,,,
1990-03-29,-0.530906332954112,-0.7134371810530957,-0.33761697935790147,-0.38037276531000375,2.6131847046461725,-1.1584316617502424,,1.5347049148899696,1.3146912790520549,,,-0.41269841269841273,1.8896279871889627,-1.0142225904446285,,0.02909357837586879,,,-0.7958328858339567,,,,,
