,EMEQU,HY,EMDEBT
2010-05-31,0.0,0.0,0.0
2010-06-01,23.238080000000497,0.0,0.0
2010-06-02,59.87169999999861,0.0,-101.23
2010-06-03,368.99238000000395,-7.507350000000019,5.1599999999999815
2010-06-04,-30.930090000000884,-14.836814999999506,50.8
2010-06-07,-11.750109999999662,-3.76991999999988,0.0
2010-06-08,-26.314310000000955,-31.38699500000053,0.0
2010-06-09,-3.806139999997743,-7.471170000000019,7.584999999999927
2010-06-10,13.470400000000907,7.543530000000019,0.0
2010-06-11,528.6708699999999,5.419620000000134,2.5770000000000364
2010-06-14,18.166019999996788,26.430300000000198,2.5739999999999448
2010-06-15,275.909580000001,174.16593999999924,0.0
2010-06-16,308.8269400000022,175.5241800000006,30.90899999999989
2010-06-17,377.6289899999982,15.329580000000309,2.5860000000000367
2010-06-18,15.844240000000804,44.22256999999968,12.967000000000183
2010-06-21,-259.405,55.98729000000006,2.6069999999999443
2010-06-22,483.42217999999974,27.8794899999997,2.597000000000037
2010-06-23,-8.672899999999984,-8.411000000000174,31.154999999999887
2010-06-24,-124.44677999999774,0.0,10.352999999999962
2010-06-25,10.288049999999199,0.0,12.944000000000091
2010-06-28,199.27967999999814,7.73247000000002,0.0
2010-06-29,-5.930209999999086,3.0900000000000163,2.6060000000000367
2010-06-30,-14.75351999999751,-20.838659999999514,0.0
2010-07-01,-79.85078000000229,-26.38724999999966,23.369999999999962
2010-07-02,-29.01759999999858,49.19399999999932,2.607500000000037
2010-07-05,0.0,0.0,0.0
2010-07-06,-9.17424000000123,45.816000000000656,18.18799999999989
2010-07-07,319.7848800000017,59.584999999999994,91.01000000000009
2010-07-08,591.5227999999988,57.36474999999984,-36.510000000000055
2010-07-09,177.46782000000104,184.19364999999965,13.095
2010-07-12,417.9688499999989,23.160000000000327,10.433999999999964
2010-07-13,154.72989999999518,65.93175999999946,2.6400000000000374
2010-07-14,223.3743600000031,54.09300000000074,113.28000000000011
2010-07-15,-14.922060000001176,27.163139999999647,0.0
2010-07-16,-11.56989000000275,7.74855000000002,10.558999999999775
2010-07-19,-11.362169999999864,15.45327000000031,5.288000000000076
2010-07-20,-33.99073999999704,105.40199999999939,2.6529999999999436
2010-07-21,315.94980999999757,75.04196000000036,0.0
2010-07-22,40.9365999999989,-2.0891000000007747,21.38600000000021
2010-07-23,220.85460000000126,66.11418500000097,13.383999999999714
2010-07-26,12.410999999999294,29.501999999999576,0.0
2010-07-27,551.0831700000011,89.82588000000047,2.6930000000000383
2010-07-28,381.1289399999996,40.414279999999884,16.137000000000132
2010-07-29,223.1594200000037,55.286914999999425,41.95200000000013
2010-07-30,37.46934999999887,105.43321799999994,7.8650000000000375
2010-08-02,291.6011179999985,101.38064000000023,16.218999999999753
2010-08-03,624.6205000000039,68.82046000000005,2.7310000000000385
2010-08-04,840.8381699999985,171.24363000000022,21.780000000000115
2010-08-05,551.6051799999998,60.3509999999995,10.879999999999768
2010-08-06,10.449279999997946,32.55300000000044,2.747000000000039
2010-08-09,20.92303999999767,25.40099999999949,32.5280000000003
2010-08-10,-35.765439999997156,40.056009999999915,34.84199999999985
2010-08-11,181.83705999999805,-17.93700000000032,29.869999999999965
2010-08-12,-30.591800000000422,0.0,2.7680000000000393
2010-08-13,-6.020069999998321,9.186210000000127,10.975000000000156
2010-08-16,0.04163999999901535,27.47898000000077,16.522799999999744
2010-08-17,186.82210000000185,67.96791999999904,34.23500000000002
2010-08-18,1046.73609,35.037120000000314,30.085000000000143
2010-08-19,68.35445999999817,61.80599000000087,5.58599999999998
2010-08-20,-72.93032000000144,6.8278999999999765,0.0
2010-08-23,-92.15599999999924,38.90004999999918,5.60799999999998
2010-08-24,-67.2259600000001,44.596169999999894,8.38800000000002
2010-08-25,-42.519279999999824,-5.629189999999312,79.55000000000001
2010-08-26,-101.36121999999637,27.051390000000474,15.67199999999999
2010-08-27,-19.407000000000384,28.905699999998955,12.898000000000025
2010-08-30,-9.422800000002521,15.485190000000312,10.371999999999998
2010-08-31,-30.259299999999342,62.827060000000095,13.763999999999704
2010-09-01,-29.621840000000713,59.235950000000095,5.546000000000079
2010-09-02,58.4156799999984,31.904999999999674,0.0
2010-09-03,170.7279500000018,19.1769999999995,20.858999999999995
2010-09-06,0.0,0.0,0.0
2010-09-07,231.92814000000158,51.77600000000058,2.7669999999999413
2010-09-08,-53.79900000000278,133.7279500000003,10.880000000000154
2010-09-09,111.4303900000016,19.386430000000026,0.0
2010-09-10,414.10071999999883,35.3430000000005,0.0
2010-09-13,247.22133000000144,90.44950999999928,0.0
2010-09-14,473.2272000000031,94.26300000000036,2.757000000000039
2010-09-15,6.450019999996087,76.92599999999983,2.7510000000000394
2010-09-16,157.80835999999994,15.820349999999474,21.909999999999922
2010-09-17,316.18728000000465,56.29915999999998,10.425999999999986
2010-09-20,16.135519999994717,22.639000000000955,5.143000000000027
2010-09-21,315.6353000000041,29.678000000000416,47.69199999999992
2010-09-22,57.160859999995566,0.0,8.118999999999934
2010-09-23,-2.3474999999952235,0.0,7.929000000000021
2010-09-24,1.2012399999980463,31.36033999999963,5.360000000000005
2010-09-27,492.97950000000156,9.885699999999298,18.882499999999943
2010-09-28,25.67432000000062,34.58544000000005,10.458000000000009
2010-09-29,532.1301799999947,68.23786000000024,11.102000000000157
2010-09-30,28.567280000002803,35.9435400000003,8.36400000000002
2010-10-01,78.21233999999782,95.28599999999923,8.35500000000002
2010-10-04,1108.1036300000032,23.00175000000018,15.76499999999999
2010-10-05,480.22442999999885,16.958979999999514,2.79400000000004
2010-10-06,1456.279,-4.07387999999987,25.210999999999963
2010-10-07,14.433850000001563,-3.976830000000151,95.33200000000016
2010-10-08,77.83393999999734,9.936220000000047,24.70299999999981
2010-10-11,463.80444000000216,0.0,5.345000000000029
2010-10-12,-67.39130000000162,25.56762000000049,11.320000000000162
2010-10-13,287.9729199999986,-10.261000000000212,37.98799999999986
2010-10-14,613.048559999997,1.5681299999998624,22.382999999999868
2010-10-15,49.444840000000184,13.458829999999995,16.41799999999984
2010-10-18,72.18079000000203,-5.035680000000294,22.48200000000032
2010-10-19,753.4544300000011,-3.3748499999987143,5.62200000000008
2010-10-20,20.993420000000903,4.001580000000152,40.574000000000055
2010-10-21,-18.05101250000339,8.118390000000021,8.43899999999992
2010-10-22,-124.44093999999734,12.16199999999931,11.23999999999976
2010-10-25,-34.33397000000245,25.795680000000495,28.273999999999997
2010-10-26,71.64079999999916,4.1575199999998675,19.76700000000008
2010-10-27,194.93054999999964,4.860500000000206,2.81500000000004
2010-10-28,-49.99324999999571,71.34159999999882,0.0
2010-10-29,-38.45406000000034,6.24344800000028,11.30150000000016
2010-11-01,302.4059999999978,57.111000000000175,41.93599999999975
2010-11-02,11.475919999998851,7.744280000000302,16.97200000000004
2010-11-03,198.29950000000292,8.300000000000088,0.0
2010-11-04,139.111559999998,132.73099999999957,69.39200000000002
2010-11-05,266.043720000001,84.02975999999964,0.0
2010-11-08,304.04499999999643,61.365,11.030999999999906
2010-11-09,329.13997000000404,-30.72233999999982,56.045
2010-11-10,3.778000000000805,-40.671179999999524,2.521000000000141
2010-11-11,7.6978199999975425,0.0,0.0
2010-11-12,-34.28970000000115,-96.72000000000052,31.95599999999988
2010-11-15,-67.6426799999963,-66.53777000000015,-21.96399999999992
2010-11-16,-57.06050000000021,-96.62718999999964,-0.323999999999975
2010-11-17,-830.0559000000019,-88.56196999999968,0.0
2010-11-18,-13.341399999999613,4.40700000000005,-2.759000000000039
2010-11-19,407.8239900000015,27.554419999999308,-21.91199999999992
2010-11-22,-58.000890000001775,33.95580000000058,-68.7800000000002
2010-11-23,372.76900000000006,-15.516000000000158,5.4900000000000775
2010-11-24,-13.073579999999613,-81.09899999999959,-2.732000000000039
2010-11-25,0.0,0.0,0.0
2010-11-26,13.635,0.0,0.0
2010-11-29,-121.81327999999395,3.95109000000015,2.401999999999943
2010-11-30,44.95553999999849,47.541999999999405,-40.32899999999981
2010-12-01,-108.92276999999878,43.65100000000039,13.023000000000096
2010-12-02,759.8672500000033,95.46799999999924,7.898999999999827
2010-12-03,125.8887399999937,45.24600000000043,8.190000000000117
2010-12-06,210.51495000000412,50.810399999999234,0.0
2010-12-07,18.472569999998875,43.53410000000046,12.915999999999904
2010-12-08,-41.528440000008985,57.22718000000015,2.5859999999999665
2010-12-09,-46.645659999996866,34.102990000001,33.41900000000001
2010-12-10,-259.92317999999483,9.13500000000018,-29.942999999999948
2010-12-13,-93.11946000000208,-25.374810000000206,-2.699000000000038
2010-12-14,43.45167750000088,-39.96998999999981,2.4629999999999432
2010-12-15,3.8207999999997,-2.820000000000015,-5.337999999999886
2010-12-16,-223.14299999999898,-20.01495000000019,4.697999999999793
2010-12-17,-166.0901275000009,8.072160000000022,-34.439999999999735
2010-12-20,29.841000000000125,57.12899999999873,5.218000000000004
2010-12-21,-5.344420000001477,90.47200000000043,0.0
2010-12-22,113.00049999999848,45.207,5.308000000000075
2010-12-23,64.04750000000017,3.9995999999992904,18.007100000000072
2010-12-24,0.0,0.0,0.0
2010-12-27,0.0,12.141000000000172,36.79199999999999
2010-12-28,134.66615999999647,64.20366000000072,5.131999999999982
2010-12-29,-418.07599999999456,59.415370000000024,15.846000000000014
2010-12-30,86.18368000000298,19.85964000000019,0.0
2010-12-31,0.33702199999750404,-2.8510000000000155,10.402799999999964
2011-01-03,460.34985999999896,121.49309999999987,5.3140000000000045
2011-01-04,671.8173600000011,82.41501000000041,5.211999999999981
2011-01-05,406.2481499999993,102.81599999999932,-0.1550000000000029
2011-01-06,531.5298000000004,172.25719999999947,15.509999999999946
2011-01-07,82.97874999999866,67.9200000000003,0.0
2011-01-10,-153.02943999999906,70.47792000000081,33.75500000000011
2011-01-11,-692.8833899999969,44.00783999999996,5.272000000000028
2011-01-12,-182.67171999999954,36.080999999999655,2.672000000000038
2011-01-13,897.2966319999981,56.54904999999941,7.85499999999983
2011-01-14,-70.11812749999817,0.0,20.648000000000017
2011-01-17,0.0,0.0,0.0
2011-01-18,-314.94805000000144,136.18020000000124,0.0
2011-01-19,-75.43759999999891,-23.34714000000088,5.280029999999981
2011-01-20,-594.4850700000038,0.0,16.11000000000004
2011-01-21,-305.67933999999866,42.013779999999834,0.0
2011-01-24,-951.5783950000027,52.760620000000564,10.710999999999771
2011-01-25,-49.010899999993725,0.717689999999898,13.001799999999907
2011-01-26,-572.4070800000059,52.51856999999998,0.0
2011-01-27,-215.0155199999956,43.812899999999786,18.70800000000036
2011-01-28,-1024.5339699999988,3.6145400000001713,0.0
2011-01-31,-1920.457530000006,0.0,0.0
2011-02-01,-816.9745499999991,106.43100000000001,13.094500000000046
2011-02-02,181.18018400000295,28.690319999999595,0.0
2011-02-03,4.006999999999772,45.11700000000123,0.0
2011-02-04,-26.04175999999972,27.674679999999558,-2.6300000000000376
2011-02-07,-147.34437200000247,130.09725999999873,-5.250000000000075
2011-02-08,-125.2010999999982,78.9334100000003,0.0
2011-02-09,-719.5033549999978,-24.31699999999886,15.718000000000035
2011-02-10,-1092.3574100000042,-12.117000000000173,-20.31200000000002
2011-02-11,-521.5116749999984,1.6454799999998535,0.0
2011-02-14,147.29860000000053,15.869000000000225,-13.042000000000185
2011-02-15,5.4639899999995,4.010490000000152,2.6010000000000373
2011-02-16,31.778899999998906,12.172499999999307,0.0
2011-02-17,44.5306499999989,12.174000000000172,10.431999999999963
2011-02-18,29.657685000002093,0.0,0.0
2011-02-21,0.0,0.0,0.0
2011-02-22,-42.77867999999909,23.479409999999586,26.039999999999907
2011-02-23,-532.3702700000022,-42.60799999999974,0.0
2011-02-24,-613.7216099999993,8.00870399999944,0.0
2011-02-25,0.09202500000305491,31.734240000001257,-5.448999999999793
2011-02-28,20.496409999998903,44.0212199999992,5.274000000000028
2011-03-01,30.349860000002693,66.00532999999949,5.086000000000072
2011-03-02,-300.6190000000007,53.9351400000003,5.099999999999982
2011-03-03,60.411759999995624,36.464630000000945,10.526399999999962
2011-03-04,695.2924200000037,30.250490000000266,20.623999999999832
2011-03-07,99.93185999999673,18.403999999998952,7.75400000000011
2011-03-08,55.93333999999956,79.48050000000026,21.194999999999737
2011-03-09,38.283350000003765,38.00722000000004,15.882000000000037
2011-03-10,11.603999999999752,-44.433200000000774,2.6436000000000375
2011-03-11,-163.97326000000203,-24.167999999999484,0.0
2011-03-14,113.47499999999965,-40.09985999999981,18.082999999999984
2011-03-15,6.467479999999156,-72.01899999999974,15.632999999999896
2011-03-16,84.1427800000034,-133.06758000000096,28.878600000000453
2011-03-17,31.667399999995688,-140.5539599999992,-5.252000000000075
2011-03-18,135.87848000000395,7.965539999999444,0.0
2011-03-21,45.62099999999917,48.5929000000005,0.0
2011-03-22,45.235209999997494,44.42507999999996,5.265000000000074
2011-03-23,119.31720999999939,61.75578000000004,0.0
2011-03-24,184.08508000000347,85.20800000000035,10.656999999999773
2011-03-25,408.0085799999969,29.298199999999092,7.8094999999999235
2011-03-28,12.999000000000493,64.65479000000003,10.656000000000152
2011-03-29,62.403840000002404,5.553000000000013,10.361999999999963
2011-03-30,429.8435600000014,114.71848000000031,31.067999999999984
2011-03-31,750.0232499999988,51.12950999999982,13.024000000000093
2011-04-01,1139.0542499999992,30.083990000000405,60.59099999999992
2011-04-04,52.54770999999908,52.52949000000071,92.815
2011-04-05,481.8746399999984,112.61041499999925,24.05900000000015
2011-04-06,515.8784999999981,52.93549999999998,37.62199999999996
2011-04-07,329.50408000000414,24.336000000000347,71.77199999999989
2011-04-08,36.45121999999806,2.529000000000002,5.313999999999981
2011-04-11,378.49559999999974,-4.005540000000152,-10.62400000000015
2011-04-12,-1.9959999999977462,-16.095660000000322,54.10400000000021
2011-04-13,19.988705000000934,-9.636999999999306,0.0
2011-04-14,-72.38799999999976,33.514179999999,0.0
2011-04-15,-2.040999999999884,-5.490019999999438,34.66600000000011
2011-04-18,9.746600000000438,-28.283580000000214,47.42099999999992
2011-04-19,0.19620000000093682,-25.756549999999642,0.0
2011-04-20,-252.95994000000377,4.016429999999287,7.956000000000113
2011-04-21,26.42592000000053,17.269710000000035,21.387999999999924
2011-04-22,0.0,0.0,0.0
2011-04-25,-11.297280000000315,4.0263300000001525,10.670999999999772
2011-04-26,20.907180000000444,23.337999999999674,0.0
2011-04-27,324.0823200000037,65.65200000000078,52.16199999999997
2011-04-28,-39.655019999998736,-3.8813100000007847,18.727000000000075
2011-04-29,-60.072100000005214,78.59990000000029,59.92500000000003
2011-05-02,-16.894479999995454,47.34099999999989,0.0
2011-05-03,-139.1805200000033,-2.226659999999491,37.70000000000015
2011-05-04,-9.211400000000623,24.15399999999893,5.375999999999885
2011-05-05,-42.86700000000433,2.5250000000000137,5.3009999999998865
2011-05-06,-5.600900000000755,0.0,0.0
2011-05-09,-26.985000000000106,34.40942000000178,0.0
2011-05-10,-267.6030000000005,-5.395560000000822,10.80699999999977
2011-05-11,295.44300000000396,11.775999999999463,0.0
2011-05-12,-191.18566000000152,-11.818519999999424,2.7130000000000383
2011-05-13,-56.048059999997804,11.585369999999283,29.656000000000038
2011-05-16,-325.42858999999595,17.359000000000815,2.702000000000038
2011-05-17,-306.17387000000195,13.290229999999628,13.404999999999998
2011-05-18,-11.126500000000966,82.61299999999981,21.76400000000031
2011-05-19,11.34900000000061,25.572600000000143,0.0
2011-05-20,-24.01100000000021,-6.362999999999484,0.0
2011-05-23,-39.3552700000009,6.918340000000168,0.0
2011-05-24,-5.440500000000207,36.77999999999922,13.258000000000001
2011-05-25,-55.286000000000044,-27.212099999999907,10.529999999999962
2011-05-26,359.7160000000013,-8.154570000000021,0.0
2011-05-27,-11.441999999999892,9.215000000000787,16.358699999999992
2011-05-30,0.0,0.0,0.0
2011-05-31,24.682500000000857,82.99199999999965,21.819999999999922
2011-06-01,-52.97810000000142,29.325309999999675,-60.69400000000017
2011-06-02,-32.87199999999984,2.8896799999994194,24.584000000000117
2011-06-03,-20.82948000000104,-6.613000000000168,-28.782999999999884
2011-06-06,-25.872259999996576,-76.52799999999964,2.7130000000000383
2011-06-07,-3.372500000000427,-18.65397999999964,59.77000000000008
2011-06-08,-197.37450000000348,-51.78940000000036,21.793999999999922
2011-06-09,-395.918999999997,-17.045919999999505,0.0
2011-06-10,97.26664499999666,-86.45300000000059,10.900000000000155
2011-06-13,-171.5339999999992,-80.31658899999982,2.716000000000039
2011-06-14,-6.373899999997072,-41.88772999999966,0.0
2011-06-15,-72.6889999999996,-46.521960000000206,48.93799999999973
2011-06-16,-70.19700000000472,-163.29500000000004,10.818000000000154
2011-06-17,-64.47348000000258,-335.29875999999956,13.626000000000047
2011-06-20,621.8844400000017,-31.376509999999392,2.691910000000038
2011-06-21,18.902249999998407,56.14474999999968,0.0
2011-06-22,737.2115000000036,28.573159999999955,0.0
2011-06-23,37.143000000000235,-160.3398199999997,2.7000000000000384
2011-06-24,-44.19899999999703,10.748099999999443,32.3349999999995
2011-06-27,-58.65650000000045,-11.841000000000168,48.76200000000007
2011-06-28,321.77483999999913,20.434000000000246,48.43599999999992
2011-06-29,384.8934999999996,78.82698999999971,2.7080000000000384
2011-06-30,310.2872399999927,56.34821999999985,21.70200000000012
2011-07-01,383.7023600000066,20.82872000000039,35.475000000000115
2011-07-04,0.0,0.0,0.0
2011-07-05,160.82249999999885,130.07624000000075,70.08799999999984
2011-07-06,0.048919999998843194,138.24483999999973,27.83955000000001
2011-07-07,75.28685000000472,205.58477999999928,0.0
2011-07-08,194.320500000001,95.19764999999929,21.88000000000031
2011-07-11,27.659600000000367,77.29796000000036,10.915999999999768
2011-07-12,-93.45182000000045,-4.065719999999871,0.0
2011-07-13,-18.579220000002973,36.223000000000184,16.153999999999847
2011-07-14,13.261740000000728,81.68630000000033,2.7210000000000387
2011-07-15,-36.7270000000001,14.118779999999424,40.794000000000196
2011-07-18,-473.83799999999775,-2.105040000000189,5.415999999999884
2011-07-19,0.04786999999886802,8.07819000000002,53.88699999999999
2011-07-20,-17.952150000005933,49.30977000000004,2.7130000000000383
2011-07-21,0.09727999999769964,63.80945000000045,0.0
2011-07-22,13.072760000002287,59.82312000000039,54.442
2011-07-25,61.62172000000415,12.083999999999314,65.85600000000017
2011-07-26,67.60331999999546,2.93499999999999,94.19875999999988
2011-07-27,4.015860000006029,-1.4898899999992823,35.54313999999992
2011-07-28,-32.43849999999907,-32.240250000000366,-2.736000000000039
2011-07-29,-61.81,-20.78049999999977,5.432000000000078
2011-08-01,92.92399999999319,-7.0138699999998595,94.71399999999996
2011-08-02,-35.55000000000008,-7.8566399999994525,45.0534200000002
2011-08-03,-261.65135000000146,-91.20100000000123,38.99199999999996
2011-08-04,-170.03852999999262,-89.38038999999974,2.7840000000000393
2011-08-05,-202.83885000000083,-161.59599999999978,48.641999999999825
2011-08-08,-194.38400000000112,-82.33200000000032,-40.8
2011-08-09,-787.2270000000042,-187.04569000000032,-62.12199999999993
2011-08-10,-24.159910000000743,-137.47483999999952,2.752000000000039
2011-08-11,-111.64579999999346,-38.46780000000048,-24.16000000000025
2011-08-12,30.522199999998435,30.18969000000034,186.97
2011-08-15,197.8781699999989,-9.946309999999457,-24.750999999999575
2011-08-16,18.651639999999865,26.61273999999957,81.7809999999999
2011-08-17,-139.88400000000084,62.4054399999993,29.73494999999984
2011-08-18,-58.10400000000027,-42.812949999999276,8.110000000000117
2011-08-19,-23.089260000001108,1.7930000000000255,13.692000000000098
2011-08-22,-94.69730000000064,-32.22135999999986,52.39599999999996
2011-08-23,-5.844699999997877,16.96101999999983,0.0
2011-08-24,-21.54425999999487,60.57360000000005,0.0
2011-08-25,5.682499999999759,3.713985000000141,27.176000000000002
2011-08-26,-127.85250000000163,5.529140000000104,2.763999999999843
2011-08-29,-217.87911999999943,38.659999999999336,2.7750000000000394
2011-08-30,70.8319999999967,95.80928999999995,22.18700000000012
2011-08-31,0.0,102.9052099999999,56.101999999999755
2011-09-01,-49.92,109.2784700000014,5.383999999999886
2011-09-02,-60.6986299999952,15.289679999999489,0.0
2011-09-05,0.0,0.0,0.0
2011-09-06,-252.23350000000892,-14.938000000000148,2.7880000000000393
2011-09-07,10.84799999999977,18.305400000000027,13.975000000000154
2011-09-08,91.76199999999984,19.01364000000045,32.70400000000008
2011-09-09,-27.801999999999996,24.76173999999904,23.978999999999964
2011-09-12,-203.4344999999963,-56.445,10.447139999999964
2011-09-13,0.16424000000545222,32.198949999999556,2.781999999999842
2011-09-14,-40.916000000000096,77.16200000000089,10.956000000000156
2011-09-15,86.80542999999663,108.77377999999995,0.0
2011-09-16,15.18559000000092,51.36584000000001,29.506000000000228
2011-09-19,-2.973999999997961,39.19409999999985,2.736000000000039
2011-09-20,-99.22400000000056,109.1050000000004,0.0
2011-09-21,-33.93814000000133,167.15977000000026,0.0
2011-09-22,-380.1389999999966,-48.538560000000516,-2.6870000000000385
2011-09-23,-639.1642100000025,1.4805399999998876,-33.08900000000011
2011-09-26,30.024000000000427,87.0890400000002,-64.285
2011-09-27,586.8443199999997,155.50442000000064,-80.25500000000022
2011-09-28,794.6076599999988,67.73599999999976,-225.0989999999999
2011-09-29,124.09832000000438,92.37599999999993,-22.953999999999777
2011-09-30,-23.943000000000385,41.415,7.221000000000014
2011-10-03,-184.08500000000674,-21.390000000000306,2.6360000000000374
2011-10-04,-26.671850000001253,-12.711340000000096,-15.52300000000022
2011-10-05,-54.430729999992884,15.860510000000092,-35.335999999999956
