Unnamed: 0,price_change,senti,fit
2012-05-08,0.09528892160471128,-0.0464874022124776,0.04933251783680294
2012-05-09,0.10192450037009643,-0.09224339433690676,0.050841941487963734
2012-05-10,0.07068139963167608,-0.3584006098511302,0.051526339468992675
2012-05-11,0.07588888888888909,-0.39388448598160963,0.05097504947646981
2012-05-14,0.09778860569715163,-0.42302371929846105,0.05072507185745292
2012-05-15,0.12550348202522135,-0.3948231972472286,0.050963879918914684
2012-05-16,0.131342155009452,-0.39011963040663855,0.05102178637174994
2012-05-17,0.15903938520653238,-0.44283427730373925,0.050680371026921
2012-05-18,0.1516172767770678,-0.407622448336185,0.050831634918738176
2012-05-21,0.14474634239027193,-0.42883753262736857,0.050700753155688526
2012-05-22,0.13706027761931946,-0.48685726845075583,0.05102114868159967
2012-05-23,0.1443663309899299,-0.5018730908258374,0.05130652731931172
2012-05-24,0.14703213610586033,-0.39187357513961263,0.05099962940581794
2012-05-25,0.15623574144486713,-0.5276134274810028,0.05204690335304209
2012-05-28,0.15623574144486713,-0.576129453601539,0.054497174673750155
2012-05-29,0.1473190851143609,-0.4729773907132574,0.050840042958388766
2012-05-30,0.16943064577760816,-0.44171900196267977,0.05067994523667453
2012-05-31,0.14393736872255128,-0.43930153395420535,0.05068026639629583
2012-06-01,0.18226059654631105,-0.6583992434803883,0.062029574401186914
2012-06-04,0.1672820109976436,-0.644750346218953,0.06054462791658436
2012-06-05,0.1633852140077823,-0.7469683594673088,0.07225683707375208
2012-06-06,0.14401368301026246,-0.7109809146895927,0.06805680774198793
2012-06-07,0.14064932599202604,-0.6756752156356348,0.06397830140278268
2012-06-08,0.15593603010348092,-0.6175325603240445,0.05781563791793745
2012-06-11,0.17593726090283113,-0.5454739451602604,0.05277580114101912
2012-06-12,0.16634633502920693,-0.667997913014313,0.06310510329114875
2012-06-13,0.17137970353477786,-0.7179153877709592,0.06886108490859519
2012-06-14,0.1494439208294064,-0.5676830709973151,0.05396063544455038
2012-06-15,0.13790654205607497,-0.3640082126765556,0.051424215925377194
2012-06-18,0.12468307233407924,-0.33459682610215624,0.052005312450128564
2012-06-19,0.11732691595705315,-0.1601694814125616,0.05309876921233656
2012-06-20,0.11193781232648549,-0.2577440138940764,0.05355621011993157
2012-06-21,0.15641949554333417,-0.15496460913758503,0.05296049610605588
2012-06-22,0.14580742415677428,-0.09331374567538497,0.050880371289050166
2012-06-25,0.1719862227324916,-0.16833134212653555,0.053295537843573215
2012-06-26,0.17061953629798576,-0.23063396406969305,0.053831772958882175
2012-06-27,0.16537155790267843,-0.22911250184026,0.05383930428641908
2012-06-28,0.15761814744801533,-0.31788866439116203,0.05236914081810707
2012-06-29,0.11791374861776652,-0.3346753513376636,0.05200363865625584
2012-07-02,0.10659300184162082,-0.22834328111240143,0.053842754537253235
2012-07-03,0.10211988304093587,-0.3621823666752586,0.051456931658477104
2012-07-04,0.10211988304093587,-0.36438589690377265,0.051417515196591504
2012-07-05,0.12188762394417942,-0.1559418178174894,0.05298717156612394
2012-07-06,0.1505085999630111,-0.3360186974550644,0.05197507778797164
2012-07-09,0.15115805076894592,-0.12260545047479421,0.05193175324672438
2012-07-10,0.1585174092100339,-0.014509863868049755,0.04853584808911947
2012-07-11,0.1548737137511695,0.0609262410507303,0.047723924633808756
2012-07-12,0.15456084258040267,-0.003629529097733619,0.04832592384979469
2012-07-13,0.1553171814314779,-0.20121262137119045,0.053799608914605036
2012-07-16,0.15970315398886847,-0.28742682425654464,0.05302673443699082
2012-07-17,0.15546558704453461,-0.054345469340435826,0.04956585640584897
2012-07-18,0.1489851892484917,0.11353621882924436,0.04792224160174747
2012-07-19,0.1466472303206999,-0.055107726446929406,0.04958919091492224
2012-07-20,0.15972759064973333,0.030704172582164624,0.04787364495913889
2012-07-23,0.17224186046511647,-0.07063410852660257,0.05008856535587622
2012-07-24,0.1840541556976309,-0.1001776163634952,0.05112797269601533
2012-07-25,0.180674157303371,-0.17539492435413317,0.053444323823544054
2012-07-26,0.17047425724303397,-0.033822808633794055,0.04898622382931747
2012-07-27,0.14860759493670905,0.05303421573579614,0.047742343190640066
2012-07-30,0.14990945309670428,0.056476974551750825,0.047732594164313906
2012-07-31,0.153292106220444,0.04442254390867495,0.047778713017917175
2012-08-01,0.1564757387814668,-0.11700558393448501,0.05173409781868982
2012-08-02,0.15469897209985337,-0.08354266272513056,0.05053259079903947
2012-08-03,0.1392728581713465,-0.24649439620555424,0.05370072543247245
2012-08-06,0.13737410071942466,-0.13853034994020963,0.05246844424965365
2012-08-07,0.13131710808876182,-0.030704749024938582,0.04890697324319868
2012-08-08,0.12994814947255517,-0.04840625904474982,0.0493882512077079
2012-08-09,0.12081399500178527,0.03304441205009323,0.04785413007687021
2012-08-10,0.12491978609625688,0.001435259354990004,0.04823920509237122
2012-08-13,0.12563279857397525,0.04682839491471125,0.047766798227123625
2012-08-14,0.12465215840171265,0.06429709162663744,0.04772024309048312
2012-08-15,0.1426433915211972,0.07667131424151874,0.047727244747393566
2012-08-16,0.14009200283085652,0.13259140633198574,0.0481159090734072
2012-08-17,0.129977035859389,0.35544734487013696,0.05147612098218922
2012-08-20,0.1332037462449198,0.34696769095086344,0.05152630123814445
2012-08-21,0.14138053097345152,0.3480371189642595,0.05152158953547575
2012-08-22,0.15415117719950452,0.42311332447690875,0.0501523966684332
2012-08-23,0.17032142857142876,0.3954384525088017,0.05086439815214274
2012-08-24,0.15868061713069712,0.3640938650199306,0.05139494354524128
2012-08-27,0.15884963607314062,0.3686284528273993,0.051340487823493826
2012-08-28,0.15943882081335484,0.2601126990748459,0.05058658930910696
2012-08-29,0.1557647894830345,0.3705754100133891,0.051314651879237214
2012-08-30,0.16299212598425217,0.11632253667282022,0.04794677632662091
2012-08-31,0.15601423487544502,0.12358590781888679,0.0480168714248134
2012-09-03,0.15601423487544502,0.2118428232271079,0.04950365244148773
2012-09-04,0.14505689900426763,0.01071075067284255,0.04809851771165163
2012-09-05,0.13979337370858588,0.042709798263730114,0.047788039225245084
2012-09-06,0.12767295597484296,0.24681750161352545,0.050294890409802576
2012-09-07,0.11729532417868957,0.18795341284799916,0.049000426941466835
2012-09-10,0.12842621801612358,0.22100906361708694,0.04970859815704294
2012-09-11,0.1280671094023071,0.24591631022935312,0.05027464721585904
2012-09-12,0.123619312261202,0.34132293169798666,0.05154344707105052
2012-09-13,0.11748155772859857,0.47044274672571174,0.048719891492658866
2012-09-14,0.11083063278185248,0.5000844909155462,0.04788084622548109
2012-09-17,0.11069655998630859,0.411415811285861,0.05047453973193077
2012-09-18,0.10241562446462242,0.4761652010304622,0.048549484003577156
2012-09-19,0.09554642000685185,0.5392019821497027,0.046993671083610605
2012-09-20,0.09712811693895118,0.45115302970106996,0.0493095922569147
2012-09-21,0.09362947658402222,0.6498776387054612,0.04519553575494035
2012-09-24,0.10365139510850863,0.6087404555764429,0.04591956520407646
2012-09-25,0.12416072360410525,0.5756088944026554,0.046388997652331676
2012-09-26,0.1376664330763842,0.43366510358576127,0.04984316411083392
2012-09-27,0.12279666897987528,0.23068510708590728,0.049928495970388995
2012-09-28,0.10890709430015706,0.21878894253157388,0.04965856297894669
2012-10-01,0.11096033402922775,0.23909142075366674,0.050120185065951166
2012-10-02,0.09174184594031941,0.2078017869477813,0.04941494941586438
2012-10-03,0.08786987368056776,0.15026019378198652,0.048348244700974416
2012-10-04,0.0817104585265329,0.08513180266939546,0.047749756160905155
2012-10-05,0.08138096873926505,0.01776139133457688,0.04800714066675446
2012-10-08,0.08566994309363703,0.028209165104616574,0.04789599002506247
2012-10-09,0.09606545961002805,0.020595760220687653,0.04797414962945886
2012-10-10,0.10303242769500458,-0.1287260657343956,0.05214326009824642
2012-10-11,0.1128456422821143,-0.1694451796484696,0.053320368776428796
2012-10-12,0.10583890256771036,-0.31086981211980524,0.052524036140140055
2012-10-15,0.09958202716823425,-0.24372209794265398,0.053730164693969955
2012-10-16,0.09829222011385218,-0.1498556797329208,0.05281595795372986
2012-10-17,0.06757035003431727,-0.21707484534365318,0.05386472142418722
2012-10-18,0.062142611091974005,-0.16245241910942965,0.0531563599690692
2012-10-19,0.08300561797752828,-0.17872516527375737,0.05350712061243111
2012-10-22,0.0802097902097904,-0.21897148048322757,0.0538648641723411
2012-10-23,0.09290918784432221,-0.2951028830649076,0.05286667935222489
2012-10-24,0.0812666785269527,-0.3135590477067982,0.05246470721932202
2012-10-25,0.07772057518196362,-0.3338785280973904,0.05202064441577116
2012-10-26,0.08433392539964496,-0.2969556309008994,0.05282719418619931
2012-10-29,0.10049733570159877,-0.3411152285263074,0.051868096293224634
2012-10-30,0.10316163410301973,-0.37366023052904884,0.051260549837523664
2012-10-31,0.10517149457970519,-0.3916071909377752,0.051002951702173685
2012-11-01,0.10430353065167769,-0.42001526528591604,0.05074115631885387
2012-11-02,0.1168267520455356,-0.577963113629154,0.05462004268912522
2012-11-05,0.10761331444759226,-0.5484752957430544,0.052917311829275906
2012-11-06,0.10398175758638854,-0.5174833726555947,0.05171459186950312
2012-11-07,0.1390928725701946,-0.391520356677895,0.05100403801139929
2012-11-08,0.14957280494455574,-0.4844292251469988,0.050984011392437086
2012-11-09,0.14370343449027823,-0.6208418785657805,0.05812722046812022
2012-11-12,0.14054054054054074,-0.688709717577608,0.06547724076128512
2012-11-13,0.14857768052516432,-0.6090464160218796,0.057045911765210504
2012-11-14,0.1673688100517371,-0.5660722080363392,0.053863773935313095
2012-11-15,0.17110083256244238,-0.7147893772231514,0.06849846688273926
2012-11-16,0.16690568119139568,-0.5733640732043612,0.05431619229482555
2012-11-19,0.15584086799276692,-0.5897443264993988,0.055463888752299045
2012-11-20,0.1496483318304781,-0.7852286528661596,0.07706820400246159
2012-11-21,0.141329011345219,-0.8434310082002122,0.08723558735484718
2012-11-22,0.141329011345219,-0.7259236996328152,0.06979098510188125
2012-11-23,0.1253869418252982,-0.694974703897115,0.06620179459409647
2012-11-26,0.13946196329948354,-0.5448326372035635,0.05274629515734297
2012-11-27,0.15363148479427569,-0.6002257606229484,0.056292933390385894
2012-11-28,0.1398009950248758,-0.49386691277732675,0.05114211737817381
2012-11-29,0.13505209253046108,-0.33175250110535837,0.05206623769240915
2012-11-30,0.1258041710851893,-0.30359129338208757,0.05268376722921142
2012-12-03,0.12736318407960218,-0.307312937720995,0.05260230722728187
2012-12-04,0.12411953041622217,-0.300562783217861,0.05274957121483462
2012-12-05,0.11997159595242342,-0.08280329114379803,0.050506612376520515
2012-12-06,0.09727530077848569,-0.07073935519500563,0.05009209262995811
2012-12-07,0.12037429378531092,0.0735094823200455,0.04772246255504622
2012-12-10,0.14307340256997028,-0.047739077770079574,0.04936877943276834
2012-12-11,0.13164512748864846,0.021814739041169373,0.047960614987074955
2012-12-12,0.13799264319495552,0.06543664520381731,0.04771955160787826
2012-12-13,0.14400564174894237,0.10995286857705788,0.04789263186621004
2012-12-14,0.14395759717314507,0.042153583403472306,0.047791220115102874
2012-12-17,0.13242582897033178,0.36164893405883736,0.051420937797465024
2012-12-18,0.1298288085768634,0.422211408973189,0.050178110251768146
2012-12-19,0.13668464080709708,0.4939183762139876,0.04804524625604982
2012-12-20,0.12908712252690058,0.5682707369049578,0.046498338797551
2012-12-21,0.14126928471248265,0.6710363730096027,0.04464623785047016
2012-12-24,0.14646944884662813,0.4797194078894036,0.0484453216874671
2012-12-25,0.14646944884662813,0.31908466173324634,0.05148774955572508
2012-12-26,0.1587902370003539,0.40630625062046377,0.050606312588442094
2012-12-27,0.16335282651072144,0.46233870807021615,0.04896566979378396
2012-12-28,0.19342485549132968,0.35241378954985336,0.0514974411210072
2012-12-31,0.16369718309859174,0.29839016940195995,0.05127519889935326
2013-01-01,0.16369718309859174,0.15973673127664112,0.04849296555964804
2013-01-02,0.13517501715854513,0.3523095977842847,0.05149810682715923
2013-01-03,0.14066047471620247,0.28129408572290937,0.05100502257046759
2013-01-04,0.13819241982507308,0.0786876622541528,0.04773133821408609
2013-01-07,0.14525158852825024,0.24403898872006313,0.05023234538785607
2013-01-08,0.14129798588397333,0.3557575426953603,0.051473730023301634
2013-01-09,0.13718014769019424,0.16818443334086908,0.04863331099508963
2013-01-10,0.1376618950238584,0.3341701381281301,0.05154665826208031
2013-01-11,0.1284375532458683,0.3844605025153025,0.051089444012600266
2013-01-14,0.1392863240566845,0.40128045192734385,0.05072965864664458
2013-01-15,0.1390206449411365,0.535956172056403,0.04705688390910095
2013-01-16,0.1378027976799729,0.42875894193555686,0.04998870314507735
2013-01-17,0.13481280704726428,0.5753908823265039,0.04639218379425061
2013-01-18,0.1326572008113592,0.7242734020394104,0.0422878857143818
2013-01-21,0.1326572008113592,0.6765583800834971,0.0444731545331271
2013-01-22,0.12685464921114487,0.5391356025753811,0.04699494595224697
2013-01-23,0.12695856399932914,0.5133571799081831,0.047548923975161854
2013-01-24,0.1266633148986092,0.548072999273892,0.046829760269319676
2013-01-25,0.12264750125355191,0.7254651733387028,0.04221494515123446
2013-01-28,0.1290581162324651,0.6161175302892925,0.04580992706917838
2013-01-29,0.10910299003322277,0.5919536880423641,0.04615695624295811
2013-01-30,0.11232235412138457,0.5820059257902597,0.04629685238370583
2013-01-31,0.12285283776996503,0.6027793898881249,0.0460050808948564
2013-02-01,0.09470715115314436,0.3627660514304445,0.05140935577697218
2013-02-04,0.10793438232340159,0.3804012164563484,0.05116249272712904
2013-02-05,0.1141766268260294,0.4677342374815461,0.04880153779469533
2013-02-06,0.11196283391405361,0.5429138650209873,0.046923545728087046
2013-02-07,0.11523002823451273,0.3621663139111093,0.05141563558950755
2013-02-08,0.11600000000000019,0.2965751590096204,0.05125014797309765
2013-02-11,0.12306675479180454,0.31760834280384165,0.05147740008686908
2013-02-12,0.1219785655399837,0.310081731795262,0.05141268568645511
2013-02-13,0.12371066073488236,0.29039297873758363,0.05115801522937291
2013-02-14,0.1272308198880476,0.30209572326633527,0.051323358561977776
2013-02-15,0.1326301911667767,0.4609539718508455,0.04900804884628351
2013-02-18,0.1326301911667767,0.44428462845079175,0.049520887444931355
2013-02-19,0.12218586387434573,0.3034200934180138,0.0513395679074709
2013-02-20,0.14014598540146003,0.28064340071159366,0.05099336449177846
2013-02-21,0.1447035309793473,0.24396670812162236,0.05023071339279102
2013-02-22,0.13284912512380342,0.23088350097711752,0.049933022574854796
2013-02-25,0.1490670700958146,0.3895685144171961,0.05098954883255156
2013-02-26,0.14201005025125646,0.24464675370690747,0.05024605858317845
2013-02-27,0.12894606630381017,0.0394385196345961,0.047807827113383536
2013-02-28,0.12420287460763275,-0.016450664845852003,0.04857666138861667
2013-03-01,0.1303659742828884,-0.20078369910750005,0.05379622984219053
2013-03-04,0.12023594953301672,-0.18025399504429762,0.05353432200194975
2013-03-05,0.11870527000650635,-0.099998010800884,0.05112147663970964
2013-03-06,0.1169265756985057,-0.18389877336184823,0.05359496606995289
2013-03-07,0.11810079403662309,-0.16474661649275957,0.053212267571801045
2013-03-08,0.10887383026782851,-0.10341324252416617,0.05124505288872185
2013-03-11,0.10970437017994876,-0.14279441113379165,0.05260328686468791
2013-03-12,0.10190016103059599,-0.12525743067040718,0.05202406160692193
2013-03-13,0.10327763496143977,-0.110529672484043,0.05150214688986974
2013-03-14,0.09395886889460171,0.08780201279596822,0.04775972299981959
2013-03-15,0.10424847119407807,0.31907899216292845,0.05148771131920225
2013-03-18,0.11165346694682417,0.19448216107570238,0.04913234654937433
2013-03-19,0.1275409304587455,0.18131449711608782,0.048871444727942144
2013-03-20,0.1258553905745644,0.24745583820749917,0.05030920194155457
2013-03-21,0.12943469785575065,0.17942002723381867,0.04883565593651162
2013-03-22,0.09516752577319605,0.16411664066989284,0.048564426282885986
2013-03-25,0.1150290885585005,0.2850912344282528,0.051071213949272234
2013-03-26,0.09308075132445033,0.13474713811131434,0.04814158100678912
2013-03-27,0.08572346234141659,0.23303084387914463,0.04998202757069673
2013-03-28,0.09019356902895555,0.34889109950650865,0.05151749173773136
2013-03-29,0.09019356902895555,0.12786252736294834,0.048062243855710035
2013-04-01,0.10038560411311072,0.14024000056651698,0.04821038135856002
2013-04-02,0.10559284116331114,0.20955771769059894,0.04945334805958075
2013-04-03,0.11733936067161788,0.38802190985926854,0.051020707317544975
2013-04-04,0.11801222257960776,0.18720642180054847,0.048985645646662426
2013-04-05,0.1207632600258734,0.2905052667813499,0.05115977858937872
2013-04-08,0.11877505210838561,0.0788080363270216,0.04773160805022524
2013-04-09,0.11847113385574941,0.31416711265214037,0.05145025498222343
2013-04-10,0.09521402622018656,0.29874752981887776,0.05128001974427763
2013-04-11,0.10121240749488286,-0.14976005267324521,0.05281317430450369
2013-04-12,0.11548672566371698,-0.0824438675788578,0.05049400430422874
2013-04-15,0.1465500485908651,0.043283177063823564,0.04778483843853921
2013-04-16,0.13255776892430296,-0.07348758012972045,0.0501847911745207
2013-04-17,0.15456015523932748,-0.14584292189544923,0.052696823005969125
2013-04-18,0.16082138200782287,-0.1480528945059998,0.05276301749562286
2013-04-19,0.15392568659127642,-0.17093674871033415,0.05335282905535465
2013-04-22,0.14842544987146547,-0.1997477980100748,0.05378771355643013
2013-04-23,0.14661582459485242,-0.1979226330260564,0.05377148492378679
2013-04-24,0.1502223634053369,-0.2481211471643936,0.05368225814041391
2013-04-25,0.14063537221431976,-0.12604461215942475,0.0520512736257056
2013-04-26,0.1539486203615606,-0.19904963132755904,0.05378169015809608
2013-04-29,0.14635605225877554,-0.31679183053082405,0.052393342107242676
2013-04-30,0.14410425498508417,-0.06064119614581576,0.04976207606503031
2013-05-01,0.14864479315263926,-0.2712458370173182,0.05333738490895131
2013-05-02,0.13436960276338533,-0.1626861819043508,0.053162147804018414
2013-05-03,0.12322039166925725,-0.10313015993795482,0.05123480817764929
2013-05-06,0.12221877905175102,-0.06320360044914242,0.04984412497098789
2013-05-07,0.11274298056155524,-0.10683476957693783,0.051368816524775554
2013-05-08,0.11109746738296256,-0.1213426994872352,0.05188748349485308
2013-05-09,0.09892274546014175,0.04692518270404156,0.04776634766224063
2013-05-10,0.10000000000000017,0.10470447819598827,0.047853256727254184
2013-05-13,0.09609075578721464,0.13701980794862112,0.04816945901466999
2013-05-14,0.07050970873786425,0.15210917974421312,0.04837540132365052
2013-05-15,0.07538159286685826,0.41996404319738856,0.05024160126344868
2013-05-16,0.0890169902912623,0.4609784912075774,0.049007297705550436
2013-05-17,0.0812988574864704,0.5194428646138813,0.04740729486163258
2013-05-20,0.07131270651847418,0.4714253334707501,0.048690418126581786
2013-05-21,0.06046232362653874,0.5038400742397542,0.04778380291906589
2013-05-22,0.08302627604953203,0.7108139586524758,0.04304483949764788
2013-05-23,0.07906060606060622,0.7544409090120758,0.04013003620881608
2013-05-24,0.08812481066343548,0.58616121395236,0.04623808585046821
2013-05-27,0.08812481066343548,0.5377649196874308,0.047021437030738494
2013-05-28,0.0922937443336357,0.5609944569980667,0.04661189222096535
2013-05-29,0.08421372191864011,0.4664005428720783,0.04884193994225385
2013-05-30,0.0524342304203207,0.3364156741044839,0.05154786033914233
2013-05-31,0.06826273787599771,0.29549453751245003,0.051234790978118304
2013-06-03,0.05268143621084814,0.27452466401693054,0.05087956276586639
2013-06-04,0.06525670498084309,0.12103045851358507,0.047991204899240573
2013-06-05,0.08936567164179121,-0.07620467299637657,0.05027751029144814
2013-06-06,0.08624248960098616,-0.18445570511272036,0.05360370529486391
2013-06-07,0.0713762587732684,-0.11234402364861784,0.05156740380346503
2013-06-10,0.07366017052375169,-0.19320256696076255,0.053722279063161654
2013-06-11,0.08386601106330686,-0.2744848344770502,0.05327882595149596
2013-06-12,0.09639751552795048,-0.478652885415892,0.05090510568506572
2013-06-13,0.08962883763555844,-0.41374806435028044,0.05078212296877743
2013-06-14,0.10309373557026337,-0.5030711133496322,0.051333645842084566
2013-06-17,0.0987650556487271,-0.42908351889114815,0.05069992408351098
2013-06-18,0.09309509388249562,-0.4161240895935614,0.05076542009066253
2013-06-19,0.12071187480822355,-0.37533585230717204,0.051233821714959375
2013-06-20,0.14943181818181836,-0.2242012320636082,0.05385712755084237
2013-06-21,0.15400883838383855,-0.2027272421075792,0.053810852293559655
2013-06-24,0.16309656823623322,-0.21977870206598782,0.05386444423865899
2013-06-25,0.15456844767625688,-0.3304383797779954,0.052094568023690474
2013-06-26,0.14757129426512083,-0.39726531504597795,0.05093574152887342
2013-06-27,0.1453159041394337,-0.6449671442733043,0.06056771296951713
2013-06-28,0.1509770204783494,-0.42581303750883703,0.05071227998860447
2013-07-01,0.14435973237902616,-0.479918288618032,0.050921275525351146
2013-07-02,0.14120391973868426,-0.44629402522659445,0.05068403154623153
2013-07-03,0.14011808576755766,-0.6913051851793238,0.06577721078138164
2013-07-04,0.14011808576755766,-0.5191604315517786,0.0517657804050827
2013-07-05,0.12886772161622387,-0.48242591873932095,0.05095515815032226
2013-07-08,0.12072760623662505,-0.23028109948551956,0.053833602807174766
2013-07-09,0.11528410817380752,-0.07074451991690778,0.050092265766421125
2013-07-10,0.11067637245981211,0.048577205954462244,0.04775899782185703
2013-07-11,0.10820359281437142,0.16112972468476272,0.048515384564593506
2013-07-12,0.11028289178266742,0.07362568300311234,0.04772260258774326
2013-07-15,0.1045901639344264,-0.010779697168854852,0.04846025816515302
2013-07-16,0.10363500373971594,0.1007163543278824,0.04782655550305588
2013-07-17,0.09740376007162058,0.29326550670287177,0.05120209805205056
2013-07-18,0.09741148467717957,0.3944490899297677,0.050886234903824254
2013-07-19,0.0871263687481505,0.42729732371157003,0.05003150660726173
2013-07-22,0.08708770891879916,0.30434448050071716,0.05135056052787458
2013-07-23,0.09059677180512381,0.2895736667837512,0.0511450520536899
2013-07-24,0.08831477357089845,0.49470453011268023,0.048023947064989796
2013-07-25,0.0725653206650833,0.4759796452655458,0.04855495966192157
2013-07-26,0.06815890898310126,0.439250034806002,0.049674642681826905
2013-07-29,0.06713224368499274,0.4748860200221985,0.048587303857859955
2013-07-30,0.06897165751595208,0.4930274101795393,0.04806950127280265
2013-07-31,0.06334424278488561,0.6588364622989602,0.04498306582488601
2013-08-01,0.061726216732833565,0.43634408531240854,0.04976265174267061
2013-08-02,0.06335093896713631,0.2911062767423258,0.05116916194059663
2013-08-05,0.06002936857562424,0.32130029896929413,0.051501792808232194
2013-08-06,0.05000000000000016,0.38390854214157555,0.05109971303099723
2013-08-07,0.05594550570117001,0.3841842212013622,0.051094597185542115
2013-08-08,0.055173431734317505,0.35139475757117067,0.05150376187602373
2013-08-09,0.05660489251297273,0.3468009975222919,0.051526993603374587
2013-08-12,0.06072910491997645,0.39950528022919607,0.05077162210073608
2013-08-13,0.06695253585686842,0.38607746315472236,0.05105876362978763
2013-08-14,0.07220570749108221,0.26620518114511826,0.0507141393854445
2013-08-15,0.08950626604257905,0.251006061116009,0.05038833246843804
2013-08-16,0.10202907328891597,0.33277284753198866,0.05154489895146452
2013-08-19,0.11425531914893633,0.3332889603484206,0.05154563877939036
2013-08-20,0.11432899121478357,0.2159920677690128,0.04959586115107024
2013-08-21,0.12157042468683182,0.15237959868241502,0.04837941733804159
2013-08-22,0.11131590874754511,-0.12876416527268797,0.05214455879114169
2013-08-23,0.11251880830574798,-0.01169092493208801,0.04847837634447345
2013-08-26,0.12162611455342316,-0.029561847056386648,0.04887854073947469
2013-08-27,0.15151235989559358,-0.04443451493158801,0.04927381375722793
2013-08-28,0.14440189921886984,-0.2349242157344038,0.05380558337584842
2013-08-29,0.13209103406140232,-0.3216989614225778,0.05228521654106766
2013-08-30,0.12993103448275878,-0.3281163358935828,0.052144876097206555
2013-09-02,0.12993103448275878,-0.20855069040162222,0.05384412035749259
2013-09-03,0.12443563148261151,-0.20452344099092923,0.053822796334992394
2013-09-04,0.11049289386150606,-0.36870208950274574,0.05134261488526526
2013-09-05,0.11491228070175455,-0.3054349605682798,0.052643482278932535
2013-09-06,0.11094647716964032,-0.2273520482424526,0.05384684308704304
2013-09-09,0.09328939484721406,-0.28047111110319356,0.0531654978858847
2013-09-10,0.09358098068350684,-0.265210038405976,0.053440606978788156
2013-09-11,0.08568467801628439,-0.180887789679256,0.053545294807086814
2013-09-12,0.08023738872403577,0.014345877713666022,0.048049739540464015
2013-09-13,0.08688184779390007,-0.15693724560297595,0.053014010444419765
2013-09-16,0.07078916372202608,0.009569915310983834,0.04811456136738747
