,GC1,SI1,PL1,PA1,HG1,CL1,CO1,XB1,HO1,QS1,NG1,C1,W1,S1,SB1,CT1,SOYM1,BO1,KC1,CC1,ALUMINIUM,NICKEL,ZINC,LEAD
1990-01-18,-0.058164838338356666,-0.06616417440197737,-0.0362604919411593,-0.018817625842872943,0.0434671846638855,0.27454186252469565,,-0.16377716134997633,0.5017166232438095,,,-0.10730853680682813,0.2375798187692408,-0.09767949748779006,,-0.0650105721076001,,,-0.08494472100811135,,,,,
1990-01-19,-0.058206743841482285,-0.06604013208026387,-0.035983477409189626,-0.020870291140561412,0.021222410865874362,0.3085099271341656,,-0.15848962012624482,0.6192550746840286,,,-0.10322409885692543,0.22915564956812973,-0.09668200121118112,,-0.0645137977138315,,,-0.06934770075441257,,,,,
1990-01-22,-0.05966626233485255,-0.06524505732841776,-0.036125005343935694,-0.020969855832241154,0.029938642233225437,0.2722053360351237,,-0.1029726959276861,0.4786945812807885,,,-0.10374754763409039,0.21382751247327159,-0.09569919873156092,,-0.06976035890568572,,,-0.05342198643492483,,,,,
1990-01-23,-0.05989185519264798,-0.06494433342849028,-0.03539521824215081,-0.0208019137760674,0.034711212722994385,0.25621856735082316,,-0.14714898835070522,0.3595834689228768,,,-0.09932399887056323,0.20770863884085886,-0.09818419241560641,,-0.07584378013500444,,,-0.07786211916398032,,,,,
1990-01-24,-0.06035259039881548,-0.06594123259380896,-0.03503866044505855,-0.02083224832039998,0.039437759126301576,0.29739142310843947,,-0.13863873352924427,0.3577654911336921,,,-0.09096361455417833,0.20840424714240227,-0.09569919873156092,,-0.08860004624727635,,,-0.07318622956384233,,,,,
1990-01-25,-0.059522853241224076,-0.0644556640565951,-0.0342654885028621,-0.020771667445604193,0.04336658104546819,0.35997864816173947,,-0.11931060242249607,0.3794704782582466,,,-0.0957819119543194,0.18155820835965816,-0.09654175314227084,,-0.09151774725545171,,,-0.055124885242257254,,,,,
1990-01-26,-0.05998432770217872,-0.065916553988797,-0.03465301870852915,-0.020606872391942713,0.04743345219338229,0.3813698991363953,,-0.08366302685023995,0.37245696400625905,,,-0.09617486338797816,0.17456498629217254,-0.08736700431084828,,-0.09306603363203604,,,-0.05524410375431042,,,,,
1990-01-29,-0.06116207951070372,-0.0652294820331771,-0.034633418584825236,-0.020584602717167555,0.026168788687031104,0.33329006295839514,,-0.107264086897488,0.383589020161053,,,-0.09993148510218747,0.1514964759140773,-0.08796828867844564,,-0.09600634424990453,,,-0.06448945845390672,,,,,
1990-01-30,-0.05660363194126446,-0.06532742419839208,-0.03491648967380974,-0.015477480266212663,0.022036512806604173,0.2943106503051387,,-0.11862806796727564,0.321330956625074,,,-0.09607632356893309,0.15264417648918394,-0.09786594874405365,,-0.08890365188847024,,,-0.08496292696042432,,,,,
1990-01-31,-0.055464976305483686,-0.06553653099774677,-0.03433818288541336,-0.015578750584203145,0.056028909591220914,0.3175688880203244,,-0.18292682926829287,0.258961054452198,,,-0.09617486338797816,0.15274937578380088,-0.09199198018634273,,-0.07064232095369596,,,-0.08641803477910474,,,,,
1990-02-01,-0.05571847507331367,-0.06508833416779887,-0.032930526140941115,-0.01865381625990996,0.05214775196389783,0.3524070808021418,,-0.17869415807560046,0.15390134529148014,,,-0.1007531211564706,0.12570554768490408,-0.0912816691505216,,-0.07140362077064843,,,-0.08626036783267217,,,,,
1990-02-02,-0.05570549011058448,-0.06496828928737135,-0.033031481959729214,-0.01877640431857252,0.06382874257377129,0.2955113017865151,,-0.19523084728564233,0.22120518688024343,,,-0.09677037337799659,0.1303897203864885,-0.09029102925329102,,-0.07119437939110075,,,-0.09599775578946532,,,,,
1990-02-05,-0.05613335020808063,-0.06548807879904936,-0.03229813664596273,-0.018647052729721447,0.04726335272342713,0.28203273946486107,,-0.17687074829932029,0.18025907681080103,,,-0.08824627498896921,0.16448938366427293,-0.09654175314227084,,-0.07673121227699366,,,-0.09323381207728113,,,,,
1990-02-06,-0.055318735955685726,-0.06576598024044752,-0.032874009219646595,-0.020726462511010936,0.04270415872807306,0.2892480858582568,,-0.10241669328223074,0.22469721867202153,,,-0.09637255067140667,0.1829186581498191,-0.08808310480463025,,-0.0866269103551516,,,-0.09428859771096296,,,,,
1990-02-07,-0.0557444631680307,-0.06575384853407593,-0.03111588883943218,-0.0208019137760674,0.06382874257377129,0.2741170268845548,,-0.06605048375763456,0.1498604538284193,,,-0.0957819119543194,0.19189050164381724,-0.08281661428692771,,-0.08059748835733907,,,-0.0815677966101698,,,,,
1990-02-08,-0.05472820081039858,-0.06566905175077849,-0.029943128994162137,-0.020703933747412008,0.05753343823760793,0.18871659518310846,,-0.08140350877192959,0.14494884518777243,,,-0.09587984846961012,0.19215264713786617,-0.08460787504067688,,-0.08275697020461878,,,-0.0749326681672144,,,,,
1990-02-09,-0.054129350220681195,-0.06575659221880366,-0.029914315359641196,-0.024944135529802812,0.07375587615496838,0.0775245163000264,,-0.0992531120331947,0.07298913706822911,,,-0.09568417530946803,0.2232630757220921,-0.0856696439643291,,-0.1031956989764626,,,-0.08584965564401884,,,,,
1990-02-12,-0.05471544959865282,-0.0645999473142229,-0.03094450509312116,-0.018694500701043892,0.06825714566993768,0.08078231292517062,,-0.14253921728274413,0.10662806827091244,,,-0.09892309473788688,0.2425696388111422,-0.09402121504339442,,-0.08809984012217541,,,-0.08908651671334668,,,,,
1990-02-13,-0.05492018467666518,-0.06579025708808152,-0.029438405797101445,-0.024755028365136433,0.11579818031430922,0.034044781982453115,,-0.07677165354330696,0.10960693504334416,,,-0.1074167107350608,0.23630794088935267,-0.09015593242039338,,-0.07586114398793344,,,-0.08635850491118417,,,,,
1990-02-14,-0.05314518021666915,-0.06582670598397519,-0.02919511318720805,-0.020741508944775732,0.14361467079098542,0.053837393323571826,,-0.11846728151075954,0.05751542670858114,,,-0.1027059055895714,0.25055186401174323,-0.09017809111243241,,-0.07850642684269432,,,-0.11503340393075667,,,,,
1990-02-15,-0.05371243190304251,-0.06582670598397519,-0.02676725664445671,-0.02099296735593576,0.14593305165343995,0.07165235553492738,,-0.14060134112048453,0.10317460317460284,,,-0.1069853183224702,0.2450600868482176,-0.08907379069591753,,-0.08589461622340873,,,-0.11809281272079264,,,,,
1990-02-16,-0.05410395526397433,-0.06494433342849028,-0.026113192696504733,-0.03140867926503691,0.2178981212001158,0.07991335401908586,,-0.13370534493134165,0.10221205186880161,,,-0.11182610709500257,0.24657905432868177,-0.08522757312899394,,-0.018924488561147076,,,-0.1450219385796179,,,,,
1990-02-19,-0.05410395526397433,-0.06494433342849028,-0.026113192696504733,-0.03140867926503691,0.2178981212001158,0.07991335401908586,,-0.13370534493134165,0.10221205186880161,,,-0.11182610709500257,0.24657905432868177,-0.08522757312899394,,-0.018924488561147076,,,-0.1450219385796179,,,,,
1990-02-20,-0.05567953833322051,-0.06642939054896368,-0.022558332862527695,-0.031168831168831172,0.22277004479451654,0.08031419619610819,,-0.09820988668089967,0.10393885949441502,,,-0.11589321975137437,0.25402451631959827,-0.08664700209881446,,-0.010726711804425863,,,-0.11698104610898509,,,,,
1990-02-21,-0.055940149324716984,-0.06720931071381292,-0.0227100988844023,-0.02716113867850637,0.23254427285194681,0.054360812425327386,,-0.11373200442967975,0.11911894273127771,,,-0.11934426229508197,0.23387078639051923,-0.08907379069591753,,-0.00943165226223601,,,-0.07857653791130176,,,,,
1990-02-22,-0.05628261315387701,-0.06652699009018771,-0.026078768525341727,-0.03981350516003994,0.16070789550733583,0.007719371168148522,,-0.4972331780204052,0.15287417279623636,,,-0.08001295756397797,0.2635771180304127,-0.08107822410147993,,-0.017776805371329946,,,-0.05775333192299579,,,,,
1990-02-23,-0.05638883181517237,-0.06693927002877478,-0.025532123830800335,-0.052773233416011395,0.1504960826994724,-0.019532130354431933,,-0.5681167998421631,0.14450237781470324,,,-0.07978036175710596,0.24993991828887285,-0.0818825194621373,,-0.01895389101512626,,,-0.04661979832410127,,,,,
1990-02-26,-0.05626226872961618,-0.06574970702522726,-0.027379257474537292,-0.07399635540339046,0.1666160026947752,-0.03449902695052186,,-0.5740941128301124,0.12027665888140454,,,-0.07159054097829608,0.25379609544468545,-0.08553848342580737,,-0.01906158357771305,,,-0.06222742261461586,,,,,
1990-02-27,-0.05637030957211241,-0.06727907879415194,-0.024727573992509563,-0.0556947925368978,0.15379938710286953,-0.0271176339119423,,-0.6388684955725696,0.11432226086261282,,,-0.07201042684913653,0.2126022126022126,-0.08592750533049041,,-0.01662692648523225,,,-0.06562105642689768,,,,,
1990-02-28,-0.05665590100782155,-0.06670622003431528,-0.028090125664121873,-0.027419797093501504,0.16251055263328765,-0.007780238194984573,,-0.764367121742982,0.14327894147606357,,,-0.07565470417070805,0.21666666666666667,-0.0868495077355837,,-0.021407790972133245,,,-0.0641806722689074,,,,,
1990-03-01,-0.05664223581220943,-0.06802634265877054,-0.028090125664121873,-0.02752546105147261,0.21145775724649468,-0.03157495256166916,,-0.9121068194228367,0.08686469749488453,,,-0.07166018158236057,0.2165074699975508,-0.08768971332209106,,-0.029932536667357422,,,-0.05366769020812044,,,,,
1990-03-02,-0.05509771603484789,-0.06843862352336917,-0.027550077564064527,-0.02470461868958122,0.2112004998828401,-0.007849412048847327,,-0.9379090604673817,0.14818732005405705,,,-0.07587548638132295,0.20103092783505155,-0.09190816183676327,,-0.03219843777949986,,,-0.05886630309039787,,,,,
1990-03-05,-0.05496398371437496,-0.06856848808413459,-0.028030033991172564,-0.02461209202782249,0.18476239435129058,-0.04253483841223215,,-0.7094981525560463,0.2044549293126147,,,-0.08016877637130802,0.18658747834694384,-0.09122329283619607,,-0.03130811736530105,,,-0.05134767908490537,,,,,
1990-03-06,-0.05603623938054485,-0.06859452016009665,-0.02841386731228378,-0.03201878435348738,0.15420763282158872,-0.8394905989067107,,-0.8279838206588459,0.23971748824317296,,,-0.08048224177256436,0.16666666666666666,-0.09057671081677704,,-0.027310069861929877,,,-0.05321637426900547,,,,,
1990-03-07,-0.05554368724631466,-0.0685424757593682,-0.03034650187596588,-0.03200682812333298,0.1593051843115029,-0.09508281652368768,,-0.839507941706239,0.18770249330891625,,,-0.0768472906403941,0.1789577187807276,-0.08896723351306512,,-0.03178243920219394,,,-0.06491261763011341,,,,,
1990-03-08,-0.055598235429223486,-0.06952341985637857,-0.03095869905422857,-0.03204272363150868,0.16979527367717684,-0.09181495754709755,,-0.8122638767800053,0.1277066652463895,,,-0.08513425016371971,0.17105263157894737,-0.09362139917695472,,-0.020757286117899575,,,-0.06187489950152774,,,,,
1990-03-09,-0.05563921692953928,-0.06978872578981182,-0.032215613891167685,-0.030007501875468984,0.18278797511882725,-0.08935405764273953,,-0.7651094727077897,0.16675727348803637,,,-0.07647058823529411,0.16862457170827214,-0.09230194319880418,,-0.019587944107884565,,,-0.07987711213517715,,,,,
1990-03-12,-0.05672532250130904,-0.06969256165928432,-0.03222828224110523,-0.02997377294866943,0.1629932035197973,-0.06578115117014553,,-0.7364760935028928,0.18413824532880047,,,-0.0796260477111541,0.1691212567501227,-0.09439649267022879,,-0.026301000337192477,,,-0.09034300065366205,,,,,
1990-03-13,-0.05678118200155652,-0.0703254589241307,-0.03336584364252348,-0.029928918817807827,0.15796360917248278,-0.06992675093736721,,-0.650042302102089,0.19568288515043258,,,-0.08447043534762833,0.14776377563627377,-0.09342177998894417,,-0.01797069394525863,,,-0.06412966878083153,,,,,
1990-03-14,-0.05797055287025927,-0.07005606432951687,-0.033352717818903296,-0.030007501875468984,0.16350242558543462,-0.051650366748165866,,-0.7005304000762247,0.25105323041913963,,,-0.07639569049951028,0.14678448699067254,-0.0943606923506421,,-0.016324114394370936,,,-0.08272480701022317,,,,,
1990-03-15,-0.055913978494623415,-0.0701232192991579,-0.03326765104793101,-0.03213883978788366,0.20039575196579054,-0.04687500000000039,,-0.6662771507938949,0.24330900243308956,,,-0.07565470417070805,0.15589818893783652,-0.08901670775130101,,-0.023830281894798647,,,-0.07163265306122468,,,,,
1990-03-16,-0.05675323850647701,-0.06996226317222794,-0.03447125542088285,-0.03204272363150868,0.2304071966876174,-0.07896015549076746,,-0.6279765491153524,0.2489646801944389,,,-0.0796260477111541,0.18493990679421143,-0.09511541632316571,,-0.014571050684839382,,,-0.09654625423606548,,,,,
1990-03-19,-0.056613932570035,-0.07069699990936251,-0.03447125542088285,-0.03212679374598415,0.22968197879858626,-0.13214637752587416,,-0.6009532361677145,0.23069256387194026,,,-0.07863737663164597,0.2021379980563654,-0.0988056460369164,,-0.0396167394168635,,,-0.10365672748850278,,,,,
1990-03-20,-0.05679749508483192,-0.06982723327601724,-0.03449896024571245,-0.03229626439875121,0.20853510895883767,-0.11346633416458898,,-0.5343845355228692,0.25112019903782057,,,-0.08199306212551245,0.22740524781341107,-0.09408820346320346,,-0.018330513254371256,,,-0.1016059957173453,,,,,
1990-03-21,-0.05691168959618619,-0.06969256165928432,-0.03050953531630813,-0.03210272873194221,0.24567412744345382,-0.09653465346534591,,-0.605697461194763,0.31817990004883034,,,-0.11479028697571744,0.19868995633187772,-0.09372461413484973,,-0.023820212366355203,,,-0.0858365984617614,,,,,
1990-03-22,-0.056598753537422455,-0.06933152958622202,-0.031074526711054706,-0.037216226274655755,0.23172905525846668,-0.07646111936602329,,-0.622469266881095,0.3230069363669026,,,-0.0700253485424588,0.2022854364211038,-0.0894374747065965,,-0.02975836209975003,,,-0.0776599505125485,,,,,
1990-03-23,-0.0573585645651538,-0.0698947644493983,-0.032249640945293055,-0.037243947858473,0.23628845367383103,-0.04359756097560953,,-0.7761430442596489,0.27972616407315903,,,-0.06196377502383223,0.20014662756598242,-0.09566639411283728,,-0.021248098794578976,,,-0.08095238095238108,,,,,
1990-03-26,-0.058714193895808245,-0.07029325571925456,-0.03292192040092761,-0.03821169277799007,0.22619583961223605,-0.03558394160583936,,0.09846821534036558,0.0943088831098575,,,-0.0614366729678639,0.2253968253968254,-0.09912280701754386,,-0.025397546569741428,,,-0.08447316460240475,,,,,
1990-03-27,-0.05825928830591285,-0.07033480838273393,-0.03562539870796138,-0.038270187523918864,0.2119039706277994,-0.07078896418199408,,0.07123359952916905,0.09634894599356045,,,-0.053245116572148705,0.1911764705882353,-0.09575695858791582,,-0.02064044347467089,,,-0.07520192097795259,,,,,
1990-03-28,-0.05715418699677553,-0.07087949812199579,-0.032943561524816076,-0.03824091778202677,0.23928215353938187,-0.11567255768286804,,0.13061547595487857,0.1435054581135776,,,-0.041388092964024195,0.16382505559673835,-0.09627630121816168,,-0.020090269855050268,,,-0.07733910221741509,,,,,
1990-03-29,-0.05309063329541121,-0.07134371810530958,-0.03376169793579015,-0.03803727653100038,0.26131847046461726,-0.11584316617502424,,0.15347049148899697,0.13146912790520549,,,-0.041269841269841276,0.1889627987188963,-0.10142225904446285,,0.002909357837586879,,,-0.07958328858339568,,,,,
1990-03-30,-0.05001087192868039,-0.0713860000401796,-0.02964426877470336,-0.03802281368821293,0.31435671104847407,-0.11454788526981007,,0.15819777235813157,0.19101048554063996,,,-0.0410742496050553,0.17962003454231434,-0.09439649267022879,,0.01737658171448923,,,-0.08484074625806924,,,,,
1990-04-02,-0.04900113079532604,-0.07141421585047217,-0.029828318456665504,-0.03815337657382678,0.3353624041094345,-0.1250000000000001,,0.14591869676425975,0.11693622359910365,,,-0.0527960012496095,0.22082717872968982,-0.09420289855072464,,0.03765635286372594,,,-0.08865324193087674,,,,,
1990-04-03,-0.05040755040755028,-0.07142407964546135,-0.029528874161567166,-0.03796507213363706,0.3260069254601784,-0.12996849248666922,,0.14768752429071133,0.149192808930272,,,-0.04823747680890538,0.2537823328452904,-0.097581317764804,,0.03657995049396126,,,-0.083581983518045,,,,,
1990-04-04,-0.0512403616387063,-0.07100971965619725,-0.02921760283450422,-0.03810975609756098,0.3143489726984895,-0.16105054509415206,,0.1300019697268143,0.15657600992743032,,,-0.040012311480455524,0.3142373700749335,-0.09852556152680171,,0.04584992086479989,,,-0.08278259672311754,,,,,
1990-04-05,-0.05157387089175698,-0.07213228984534736,-0.029456455095566998,-0.03822629969418959,0.31363566956787314,-0.13973191704602927,,0.15246813633910444,0.23284016492845094,,,-0.03183348637894093,0.32413459210844836,-0.0950526171928386,,0.02919740173951367,,,-0.07655599553254115,,,,,
1990-04-06,-0.05079365079365091,-0.07100971965619725,-0.029553093045439356,-0.03270289420613724,0.3117085525034093,-0.17030930470347655,,0.14282922294352846,0.25917899820444545,,,-0.02798277982779828,0.3115676204450966,-0.09346754313886607,,0.030656284760845448,,,-0.0717173793859649,,,,,
1990-04-09,-0.05142659348266837,-0.07185426264846356,-0.030756182483706877,-0.03275287952399149,0.28547568971916404,-0.21866754617414164,,0.1130750397319706,0.301234785565414,,,-0.02795698924731183,0.2814268142681427,-0.10104553583711653,,0.027706857891347674,,,-0.0784135328211352,,,,,
1990-04-10,-0.05157387089175698,-0.07206161431058879,-0.030737247834117073,-0.030522701259061546,0.2745657109667881,-0.2923936750272629,,0.05054207766817758,0.33455178638874805,,,-0.015829528158295282,0.30083702609551943,-0.10027548209366391,,0.0438608022013651,,,-0.09620962096209616,,,,,
1990-04-11,-0.05169499950293282,-0.07075104960348357,-0.031131924857644485,-0.027242018088700012,0.25666727416317353,-0.28645833333333337,,0.06811855248075933,0.37922558012334895,,,-0.023831347387717687,0.322287677957781,-0.10087900013734379,,0.015964562180653997,,,-0.09006413554206519,,,,,
1990-04-12,-0.051520217970153076,-0.07129612702723921,-0.03159243548957229,-0.0272212543554007,0.3022482620724931,-0.32043490005402503,,0.06496030203764304,0.5283340977424448,,,-0.02795698924731183,0.3544583640383198,-0.10540540540540541,,0.01595371669004214,,,-0.09429914180629323,,,,,
1990-04-13,-0.051520217970153076,-0.07129612702723921,-0.03159243548957229,-0.0272212543554007,0.3022482620724931,-0.32043490005402503,,0.06496030203764304,0.5283340977424448,,,-0.02795698924731183,0.3544583640383198,-0.10540540540540541,,0.01595371669004214,,,-0.09429914180629323,,,,,
1990-04-16,-0.05056523826075491,-0.07091173165265752,-0.031701974833509214,-0.02726281352235551,0.2902910664164871,-0.3568559185859669,,0.09295522873161668,0.5783639697773635,,,-0.019804996953077393,0.34742468415937805,-0.1020239570425444,,0.021053092309711884,,,-0.09196563921172346,,,,,
1990-04-17,-0.05057842345977926,-0.07046093466854318,-0.031812276424211146,-0.027398761575976767,0.2716508010215927,-0.3151572167746129,,0.12534871753202792,0.5314954400754404,,,-0.027500755515261408,0.27814247507901774,-0.10199208623277392,,0.014205787219162515,,,-0.08324817766877832,,,,,
1990-04-18,-0.051520217970153076,-0.07087051189002203,-0.03187751899275957,-0.027461965178228152,0.26111274199280005,-0.31097044860707257,,0.13451409260777883,0.4247901456919562,,,-0.023614895549500452,0.3047619047619048,-0.10018495684340321,,0.018445848575545553,,,-0.08676713387431087,,,,,
1990-04-19,-0.05138657278735113,-0.07003021941926148,-0.031579598254509476,-0.027419797093501504,0.2601641035114457,-0.24942706390236064,,0.16190237957113454,0.23011882567839803,,,-0.03106332138590203,0.33527980535279805,-0.10132845330079979,,0.01953694781601614,,,-0.12028244460676879,,,,,
1990-04-20,-0.05149343334942516,-0.07129612702723921,-0.03272129931377997,-0.03098373353989137,0.25033818731598617,-0.22750406257254524,,0.13765135030680367,0.33957192128220653,,,-0.02331838565022422,0.3746031746031746,-0.10404896421845575,,0.026227495011074773,,,-0.08235316155422007,,,,,
1990-04-23,-0.05225380419178844,-0.07140615191462693,-0.03389270785354874,-0.029865604778496948,0.26682488013726047,-0.20219516074868824,,0.179309415040627,0.26214765689092623,,,-0.015531660692951015,0.4099531904409953,-0.10388127853881278,,0.026899682290611633,,,-0.08272337256826666,,,,,
1990-04-24,-0.0526757546814851,-0.07281067889957163,-0.03433884515822283,-0.03139717425431724,0.12952843553936463,-0.2164249154313439,,0.22928591088068936,-0.03140286249169631,,,0.10645880408243732,-0.07846640430720202,-0.04305306631341074,,0.20540702913787928,,,-0.08261046330872329,,,,,
1990-04-25,-0.05235075002516813,-0.07307946290997155,-0.035459058425617807,-0.03206412825651315,0.15094800849464488,-0.2385192380335661,,0.1969131906592461,-0.04942596628443034,,,0.10120518002844524,-0.07532774813491393,-0.03485688567133021,,0.21101221903756204,,,-0.07997284741520097,,,,,
1990-04-26,-0.05346965156589669,-0.0714612918002752,-0.03765762340566152,-0.032219089810712975,0.15771674678879605,-0.2866334128533215,,0.18760110326207158,-0.010616361446275488,,,0.1081016868614873,-0.08406279562681866,-0.030799541124245596,,0.21105286805451576,,,-0.07928170563185603,,,,,
1990-04-27,-0.05337086888947514,-0.07315254237288153,-0.03810322592281955,-0.03266639444671308,0.14615840410823575,-0.3081896551724139,,0.16850193257587248,-0.02642097418874035,,,0.0924074814518637,-0.08273326183545274,-0.03355271647954575,,0.2053074433656956,,,-0.09288079001726088,,,,,
1990-04-30,-0.05373962854696349,-0.07268123718760296,-0.03822214984892073,-0.03961584633853555,0.12696198116498106,-0.33963817261063317,,0.13999110424421218,0.01745962461807096,,,0.10019861856342455,-0.07270439372225523,-0.036831731953683174,,0.19126972276143547,,,-0.08800657834109533,,,,,
1990-05-01,-0.05355461393597025,-0.07236773436486883,-0.03778191118344571,-0.035287890372287245,0.14791526311849676,-0.29395138496325635,,0.1569488680134764,0.06649965241799043,,,0.13114754098360656,-0.07654983983418127,-0.0371128902128716,,0.17970152213793444,,,-0.08885199147622104,,,,,
1990-05-02,-0.05365407859438081,-0.07278904855678467,-0.037719846442281935,-0.036479171569781386,0.15560134541377546,-0.2925052233075586,,0.14651003662750975,0.03993935629512325,,,0.13307790175633583,-0.06640969674453163,-0.0335147179331363,,0.18377633392400095,,,-0.09890295237514175,,,,,
1990-05-03,-0.054488831885187834,-0.07267621918486948,-0.0380812043957606,-0.04373780956321282,0.1584496312998964,-0.2846961879662967,,0.16679320350065566,-0.016108934951570543,,,0.14989135094384248,-0.07249828629852098,-0.0394579945799458,,0.18907687741169507,,,-0.09869398775993968,,,,,
1990-05-04,-0.052420015373177094,-0.07186427754479581,-0.03806566104702764,-0.03978003978003951,0.15484816785907923,-0.2941885700506387,,0.26737936844551546,-0.0017945390795391365,,,0.16910819080843767,-0.06894007516543314,-0.03887487150733576,,0.18117200758710203,,,-0.09607329983802372,,,,,
1990-05-07,-0.05229546940212212,-0.0716559752910428,-0.03797266676108181,-0.042432814710042364,0.1613741630654884,-0.2804695213368925,,0.2840974442731934,0.014242283147544272,,,0.18316039743458035,-0.07128577140572342,-0.04061977319094969,,0.1865076999503229,,,-0.09257744009351275,,,,,
1990-05-08,-0.05257304620361957,-0.07207379438894976,-0.03724661557195063,-0.043036461446503214,0.1699385150900238,-0.28951643818112094,,0.3056763574518592,0.0704006065283034,,,0.1683491773847014,-0.08104363888247518,-0.04793245211363679,,0.18311848668938635,,,-0.07814750920376322,,,,,
1990-05-09,-0.05233691891551877,-0.070777636039618,-0.03612895256917003,-0.04283929315166293,0.19736361911157188,-0.20753512132822605,,0.3920311014341092,0.05977011494252934,,,0.14789102152733213,-0.060116996924784394,-0.04853959650707618,,0.17963589970067204,,,-0.08659610687587893,,,,,
1990-05-10,-0.05150511257786931,-0.06920631938246666,-0.03626878758624329,-0.04275026718916986,0.23152270703472874,-0.21171139276357753,,0.3892941289473236,0.05407218569703515,,,0.13178474193361525,-0.0631228467710236,-0.0408012988815857,,0.17576466004285987,,,-0.08352325355196899,,,,,
1990-05-11,-0.05169729583375627,-0.06899841720663795,-0.036320579000585454,-0.042626250666035426,0.2492570223372639,-0.18079378097921076,,0.33200055468244444,0.07814634679490769,,,0.0938831515851809,-0.07306791569086651,-0.04420538501962966,,0.17721222758519806,,,-0.09065699077630505,,,,,
1990-05-14,-0.051780099831355,-0.06792828183626717,-0.03607770582793716,-0.03778040141676491,0.2428881388621023,-0.12115563839701751,,0.3032172962935709,0.06545430454801462,,,0.10514912977540262,-0.0549579595096059,-0.039960353307236775,,0.18146072938169688,,,-0.09762303582852848,,,,,
