Date,0
2000-01-03,
2000-01-04,
2000-01-05,
2000-01-06,
2000-01-07,
2000-01-10,
2000-01-11,
2000-01-12,
2000-01-13,
2000-01-14,
2000-01-17,
2000-01-18,
2000-01-19,
2000-01-20,
2000-01-21,
2000-01-24,
2000-01-25,0.45492644510014
2000-01-26,0.331895992385404
2000-01-27,0.35892634416983954
2000-01-28,0.35000038740781286
2000-01-31,0.38514638830123143
2000-02-01,0.38352029499398027
2000-02-02,0.34747273632124426
2000-02-03,0.34619368394395017
2000-02-04,0.28808990818448965
2000-02-07,0.2689524806825443
2000-02-08,0.30931531320532335
2000-02-09,0.2884376735250292
2000-02-10,0.32309297838711426
2000-02-11,0.3144453881621221
2000-02-14,0.3195172582066113
2000-02-15,0.3594591097827711
2000-02-16,0.3378035226827512
2000-02-17,0.3409802252649526
2000-02-18,0.3360767991005972
2000-02-21,0.30365905957756845
2000-02-22,0.3079600395678092
2000-02-23,0.3002916077809474
2000-02-24,0.30102029861514806
2000-02-25,0.30443218973574115
2000-02-28,0.30256629760899745
2000-02-29,0.2831617403694355
2000-03-01,0.3335084604877534
2000-03-02,0.32208546992860754
2000-03-03,0.33171991729327843
2000-03-06,0.3507382113206856
2000-03-07,0.34984892555962965
2000-03-08,0.34782104585771906
2000-03-09,0.32079278679317885
2000-03-10,0.3174284278362829
2000-03-13,0.3199721582735493
2000-03-14,0.323561579493001
2000-03-15,0.33977223029927156
2000-03-16,0.34462178039624497
2000-03-17,0.37517206670889086
2000-03-20,0.37966768677786294
2000-03-21,0.38653231890342465
2000-03-22,0.4092552307735754
2000-03-23,0.40844642452814944
2000-03-24,0.40295145952497935
2000-03-27,0.4069538319925621
2000-03-28,0.41067067841800053
2000-03-29,0.4097923494284668
2000-03-30,0.4092174447823376
2000-03-31,0.43235691744953847
2000-04-03,0.44123383475585565
2000-04-04,0.44260568644366016
2000-04-05,0.45952612133897786
2000-04-06,0.4642855913245656
2000-04-07,0.4806949285591905
2000-04-10,0.46647029790152045
2000-04-11,0.4378722297074489
2000-04-12,0.40785945277218627
2000-04-13,0.3636736232969561
2000-04-14,0.3619320207165414
2000-04-17,0.25802519176554156
2000-04-18,0.2531423817024051
2000-04-19,0.23115837360763689
2000-04-20,0.22394576487055176
2000-04-21,0.22417649424039388
2000-04-24,0.2190014896733664
2000-04-25,0.222789350132467
2000-04-26,0.24544104322286175
2000-04-27,0.2537511780620366
2000-04-28,0.2811973935171007
2000-05-01,0.29692994866818456
2000-05-02,0.32251090503534036
2000-05-03,0.34726580404907276
2000-05-04,0.3517979896425416
2000-05-05,0.3571039861821776
2000-05-08,0.34916306288147414
2000-05-09,0.3376704667059622
2000-05-10,0.3313154152179531
2000-05-11,0.3060120561913591
2000-05-12,0.3353602576612359
2000-05-15,0.31990856868163553
2000-05-16,0.33248591817837436
2000-05-17,0.3345510377477133
2000-05-18,0.32074762782989097
2000-05-19,0.30522530005126297
2000-05-22,0.32565948135522366
2000-05-23,0.30686400492936483
2000-05-24,0.2731639469888374
2000-05-25,0.2862354145360677
2000-05-26,0.2842793276959857
2000-05-29,0.2983535305458464
2000-05-30,0.3089784576990698
2000-05-31,0.29797125743776604
2000-06-01,0.32928958060775787
2000-06-02,0.3447534177993136
2000-06-05,0.35211184415215646
2000-06-06,0.3884245439447981
2000-06-07,0.40022373994182114
2000-06-08,0.4189326329970392
2000-06-09,0.4069863622440961
2000-06-12,0.40744539585140715
2000-06-13,0.3919047029139681
2000-06-14,0.3961581150825975
2000-06-15,0.39410567125338236
2000-06-16,0.38287180257436565
2000-06-19,0.3657494642344825
2000-06-20,0.3442120640114643
2000-06-21,0.332057900959841
2000-06-22,0.31358073460056546
2000-06-23,0.2993399032871447
2000-06-26,0.30817459365732625
2000-06-27,0.2717896852233223
2000-06-28,0.2597764558566762
2000-06-29,0.24144402597006598
2000-06-30,0.21688874727999902
2000-07-03,0.22875493093942997
2000-07-04,0.22638831974919693
2000-07-05,0.20850822668694236
2000-07-06,0.25919130678085656
2000-07-07,0.26306463046751966
2000-07-10,0.29765478849342725
2000-07-11,0.31926482150907337
2000-07-12,0.3244677903753103
2000-07-13,0.35125799051687556
2000-07-14,0.3678088288367515
2000-07-17,0.41193175065132176
2000-07-18,0.4238247275920399
2000-07-19,0.3913229254045035
2000-07-20,0.3968150157963031
2000-07-21,0.396874532097653
2000-07-24,0.3794435762310193
2000-07-25,0.3783151110245904
2000-07-26,0.36388341424205684
2000-07-27,0.28523818772538795
2000-07-28,0.259772819673388
2000-07-31,0.22953743771167087
2000-08-01,0.19314598230341062
2000-08-02,0.15948075256265482
2000-08-03,0.10317564075656838
2000-08-04,0.0892991536269763
2000-08-07,0.0740488002580549
2000-08-08,0.05439863443739509
2000-08-09,0.04758448338373686
2000-08-10,0.042823635338026994
2000-08-11,0.05607634954027566
2000-08-14,0.08904002311504254
2000-08-15,0.14615118069568783
2000-08-16,0.19157529205314647
2000-08-17,0.20818538274185477
2000-08-18,0.24350839964950943
2000-08-21,0.2612627224355976
2000-08-22,0.27287999642305444
2000-08-23,0.2763649236953395
2000-08-24,0.25730356626534806
2000-08-25,0.25323945102084366
2000-08-28,0.25048068038014826
2000-08-29,0.27126810293249537
2000-08-30,0.24185602139770335
2000-08-31,0.22303621045374672
2000-09-01,0.25062586369443585
2000-09-04,0.2910459045449137
2000-09-05,0.31556771721342347
2000-09-06,0.1763643792711122
2000-09-07,0.07687452985572127
2000-09-08,0.009083514778225138
2000-09-11,0.08298930076447462
2000-09-12,0.011731630633498885
2000-09-13,0.011850421982502808
