Unnamed: 0,EXT,APF,EVT,HEDGE,Intraday
2019-08-13,0.0,0.0,0.0,0.0,0.0
2019-08-14,-4.857999999986362,0.0,0.0,400.7472992637784,395.88929926379205
2019-08-15,193.1723749999954,0.0,6.779971471757527,0.0,199.95234647175295
2019-08-16,192.586,0.0,0.0,0.0,192.586
2019-08-19,-127.6680000000068,0.0,0.0,0.0,-127.6680000000068
2019-08-20,0.0,0.0,0.0,0.0,0.0
2019-08-21,788.1718125,0.0,0.0,0.0,788.1718125
2019-08-22,0.0,0.0,0.0,0.0,0.0
2019-08-23,1227.367499999973,0.0,0.0,0.0,1227.367499999973
2019-08-26,1074.886750000016,0.0,0.0,0.0,1074.886750000016
2019-08-27,-121.1773750000023,0.0,0.0,0.0,-121.1773750000023
2019-08-28,0.0,0.0,0.0,0.0,0.0
2019-08-29,305.6845000000159,0.0,0.0,0.0,305.6845000000159
2019-08-30,25.03549999999773,0.0,0.0,0.0,25.03549999999773
2019-09-02,0.0,0.0,0.0,0.0,0.0
2019-09-03,0.0,0.0,76.24736706627131,0.0,76.24736706627131
2019-09-04,323.7543749999908,0.0,125.4488328690257,0.0,449.20320786901647
2019-09-05,0.0,0.0,127.2568129860455,0.0,127.2568129860455
2019-09-06,0.0,0.0,0.0,0.0,0.0
2019-09-09,0.0,0.0,0.0,0.0,0.0
2019-09-10,0.0,-152.2292031026309,0.0,0.0,-152.2292031026309
2019-09-11,0.0,0.0,0.0,0.0,0.0
2019-09-12,0.0,0.0,0.0,0.0,0.0
2019-09-13,0.0,0.0,0.0,0.0,0.0
2019-09-16,0.0,0.0,0.0,0.0,0.0
2019-09-17,0.0,19.43332781026706,0.0,0.0,19.43332781026706
2019-09-18,0.0,0.0,-20.08972985083032,0.0,-20.08972985083032
2019-09-19,0.0,0.0,-241.637611483361,0.0,-241.637611483361
2019-09-20,706.6444999999956,0.0,0.0,0.0,706.6444999999956
2019-09-23,0.0,0.0,0.0,0.0,0.0
2019-09-24,-42.7004999999909,-95.37470169414506,0.0,0.0,-138.07520169413596
2019-09-25,0.0,0.0,-67.40853728772646,0.0,-67.40853728772646
2019-09-26,0.0,0.0,0.0,0.0,0.0
2019-09-27,0.0,0.0,0.0,0.0,0.0
2019-09-30,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.0,471.8134028969199,0.0,0.0,471.8134028969199
2019-10-02,-27.4069999999932,0.0,0.0,340.3477664028243,312.94076640283106
2019-10-03,0.0,0.0,0.0,0.0,0.0
2019-10-04,0.0,0.0,0.0,0.0,0.0
2019-10-07,0.0,0.0,0.0,0.0,0.0
2019-10-08,162.9614999999886,0.0,0.0,0.0,162.9614999999886
2019-10-09,368.8031250000068,0.0,0.0,0.0,368.8031250000068
2019-10-10,242.5895,0.0,0.0,0.0,242.5895
2019-10-11,-352.6575000000068,0.0,0.0,0.0,-352.6575000000068
2019-10-14,0.0,0.0,0.0,0.0,0.0
2019-10-15,0.0,0.0,0.0,0.0,0.0
2019-10-16,0.0,0.0,0.0,0.0,0.0
2019-10-17,-107.659,0.0,0.0,0.0,-107.659
2019-10-18,72.37149999999545,0.0,0.0,0.0,72.37149999999545
2019-10-21,0.0,0.0,0.0,0.0,0.0
2019-10-22,0.0,0.0,0.0,0.0,0.0
2019-10-23,0.0,0.0,0.0,0.0,0.0
2019-10-24,0.0,0.0,-477.9753626242306,0.0,-477.9753626242306
2019-10-25,0.0,0.0,0.0,0.0,0.0
2019-10-28,0.0,0.0,0.0,0.0,0.0
2019-10-29,0.0,0.0,0.0,0.0,0.0
2019-10-30,47.12300000000682,0.0,271.2406366210134,0.0,318.3636366210202
2019-10-31,0.0,0.0,0.0,0.0,0.0
2019-11-01,-443.5829999999932,0.0,0.0,0.0,-443.5829999999932
2019-11-04,0.0,0.0,0.0,0.0,0.0
2019-11-05,0.0,0.0,0.0,0.0,0.0
2019-11-06,0.0,0.0,0.0,0.0,0.0
2019-11-07,0.0,0.0,49.84853267085804,0.0,49.84853267085804
2019-11-08,0.0,0.0,0.0,0.0,0.0
2019-11-11,0.0,0.0,0.0,0.0,0.0
2019-11-12,0.0,0.0,0.0,0.0,0.0
2019-11-13,0.0,0.0,238.7508823038187,0.0,238.7508823038187
2019-11-14,0.0,0.0,0.0,0.0,0.0
2019-11-15,0.0,0.0,0.0,0.0,0.0
2019-11-18,0.0,0.0,0.0,0.0,0.0
