,usd_exposure,eur_exposure,gbp_exposure,jpy_exposure,emfx_exposure,fi_exposure,dmequity_exposure,emequity_exposure,com_exposure,ags_exposure
2002-05-10,-29.66209473823725,-10.387740100306047,-2.2369367173814068,-32.04786676553849,-1.3556408980763763,-33.479320036763106,-30.05492255473406,11.346259763639155,3.3178500142095366,-20.408328270947354
2002-05-13,-34.406813414782974,-10.387740100306047,-2.2369367173814068,-32.04786676553849,0.9221554672321621,-33.479320036763106,-30.05492255473406,10.152741562634805,3.3178500142095366,-20.408328270947354
2002-05-14,-34.406813414782974,-10.387740100306047,-2.2369367173814068,-32.04786676553849,-1.3392306156344307,-33.479320036763106,-30.05492255473406,10.152741562634805,4.711953209655863,-13.595344865312793
2002-05-15,-36.02472378656329,-10.387740100306047,-0.6190263456010875,-32.04786676553849,-1.3392306156344307,-33.479320036763106,-30.05492255473406,10.152741562634805,3.5988013551185873,-13.595344865312793
2002-05-16,-36.02472378656329,-10.387740100306047,-0.6190263456010875,-32.04786676553849,-6.934811533216401,-33.479320036763106,-30.05492255473406,10.152741562634805,2.4830166097354107,-12.425197453105847
2002-05-17,-38.5370910927554,-4.969379925121873,-3.5250192145931534,-32.04786676553849,-7.333405152095897,-33.479320036763106,-31.162363078711746,12.379499470711071,2.4830166097354107,-12.425197453105847
2002-05-20,-38.5370910927554,-4.969379925121873,-3.5250192145931534,-32.04786676553849,-6.16363087479851,-23.60823456502517,-31.162363078711746,13.8133848277842,2.371000741970983,-12.425197453105847
2002-05-21,-38.5370910927554,-4.969379925121873,-10.433943127564984,-25.13894285256665,-6.16363087479851,-23.60823456502517,-31.162363078711746,13.8133848277842,8.435395622830706,-11.345941772739572
2002-05-22,-38.5370910927554,-4.969379925121873,-19.01146846743052,-18.635435990966442,-6.16363087479851,-32.97964817985953,-30.229675141335044,13.8133848277842,7.0115663031096735,-10.16266296424274
2002-05-23,-38.5370910927554,-4.969379925121873,-20.575034380705915,-18.635435990966442,-6.16363087479851,-32.97964817985953,-31.69377407859782,13.8133848277842,5.963509663399764,-6.275419939427541
2002-05-24,-38.5370910927554,-4.969379925121873,-20.575034380705915,-18.635435990966442,-8.14864396015126,-32.97964817985953,-31.69377407859782,13.8133848277842,5.963509663399764,-6.275419939427541
2002-05-27,-38.5370910927554,-4.969379925121873,-20.575034380705915,-18.635435990966442,-9.665416121408485,-32.97964817985953,-31.69377407859782,13.8133848277842,5.963509663399764,-6.275419939427541
2002-05-28,-38.5370910927554,-8.68081423155969,-20.575034380705915,-14.924001684528626,-9.665416121408485,-32.97964817985953,-31.69377407859782,13.8133848277842,5.963509663399764,-4.823547033327715
2002-05-29,-38.5370910927554,-8.68081423155969,-20.575034380705915,-14.924001684528626,-9.665416121408485,-32.97964817985953,-31.69377407859782,11.987675359247046,5.963509663399764,1.3206496938028494
2002-05-30,-38.5370910927554,-7.331227163902838,-18.670925853932562,-14.924001684528626,-9.665416121408485,-20.954711401374993,-35.44668485366945,8.482220912133865,8.992266584776539,-1.139117832557388
2002-05-31,-38.5370910927554,-7.331227163902838,-21.40924895262864,-14.924001684528626,-9.665416121408485,-17.437483940377426,-35.44668485366945,7.171375259760211,6.599772428157627,-1.139117832557388
2002-06-03,-42.37163655587016,-5.3239815592145,-21.40924895262864,-11.422364624672747,-9.665416121408485,-17.437483940377426,-35.44668485366945,7.171375259760211,6.599772428157627,1.4428818798776548
2002-06-04,-42.37163655587016,-3.748454742307402,-21.40924895262864,-14.375005311906127,-9.665416121408485,-17.437483940377426,-36.702437922932106,7.171375259760211,11.233756387895028,3.8956764184739905
2002-06-05,-42.37163655587016,-3.748454742307402,-21.40924895262864,-14.375005311906127,-9.665416121408485,-17.437483940377426,-40.80131804231961,7.171375259760211,11.233756387895028,3.8956764184739905
2002-06-06,-42.37163655587016,-3.748454742307402,-21.40924895262864,-14.375005311906127,-9.665416121408485,-17.437483940377426,-42.30231027897378,6.475211406620673,13.175173334392607,3.8956764184739905
2002-06-07,-42.37163655587016,2.8887900990071773,-21.40924895262864,-14.375005311906127,-8.46250502902992,-17.437483940377426,-43.35471318107732,5.121171869226693,13.175173334392607,2.5694901187702146
2002-06-10,-42.37163655587016,2.8887900990071773,-21.40924895262864,-14.375005311906127,-8.46250502902992,-12.3329306693055,-43.35471318107732,-0.4906477827389899,14.08836491797314,2.5694901187702146
2002-06-11,-38.75071891924417,2.8887900990071773,-21.40924895262864,-14.375005311906127,-8.46250502902992,-6.827407938507026,-43.35471318107732,-2.1730955855580256,14.477869901121892,2.5694901187702146
2002-06-12,-38.75071891924417,2.8887900990071773,-21.40924895262864,-14.375005311906127,-8.46250502902992,22.53750985559244,-44.71136279177708,-2.1730955855580256,13.276018167501283,6.0400376614781655
2002-06-13,-40.572625387367935,4.801461789585697,-21.40924895262864,-14.375005311906127,-12.413489542605452,31.705193852598295,-43.47423248201325,-2.1730955855580256,12.07137999799295,5.109564368526458
2002-06-14,-47.22290305167996,4.801461789585697,-18.670925853932562,-14.375005311906127,-8.722644864189151,46.815308207887576,-44.98585088297572,-2.1730955855580256,12.07137999799295,6.333106665149657
2002-06-17,-47.22290305167996,8.224047749615632,-19.186438227055174,-14.375005311906127,-8.722644864189151,77.02666522541382,-52.92159305111299,-2.1730955855580256,12.07137999799295,6.333106665149657
2002-06-18,-43.42968048777506,3.9410040862644404,-15.361665934358168,-14.375005311906127,-8.722644864189151,77.02666522541382,-52.92159305111299,-3.408605993407791,12.07137999799295,6.333106665149657
2002-06-19,-43.42968048777506,3.9410040862644404,-15.361665934358168,-14.375005311906127,-8.722644864189151,84.35207126775717,-55.02413788758357,-4.406886441931259,10.990234594707246,7.784468696589952
2002-06-20,-43.42968048777506,3.9410040862644404,-15.361665934358168,-14.375005311906127,-8.722644864189151,90.10076051992661,-56.261268197347405,-8.30199738595402,10.990234594707246,7.328946570825436
2002-06-21,-46.022435480145695,3.9410040862644404,-15.361665934358168,-11.782250319535493,-12.279916605419583,90.10076051992661,-57.37492395649793,-8.30199738595402,9.099352940207678,7.328946570825436
2002-06-24,-44.224231339289226,3.9410040862644404,-17.159870075214634,-11.782250319535493,-12.279916605419583,90.10076051992661,-57.37492395649793,-10.597786501892562,9.099352940207678,7.328946570825436
2002-06-25,-44.224231339289226,3.9410040862644404,-17.159870075214634,-11.782250319535493,-12.279916605419583,90.10076051992661,-57.37492395649793,-10.597786501892562,9.099352940207678,7.328946570825436
2002-06-26,-49.49354179625444,9.833895988439295,-10.183497153484296,-11.782250319535493,-2.5605625764268583,90.10076051992661,-57.37492395649793,-10.597786501892562,9.099352940207678,6.185528656763707
2002-06-27,-49.49354179625444,14.269085837049834,-6.606751824174158,-5.017192572797479,1.8913290706081596,90.10076051992661,-59.72073661815949,-12.380429749128108,10.199637273296592,9.931677140792235
2002-06-28,-49.49354179625444,14.269085837049834,-3.6682331419930514,-5.017192572797479,1.8913290706081596,75.53395406799902,-62.10434336760998,-12.380429749128108,10.199637273296592,9.931677140792235
2002-07-01,-49.49354179625444,16.16724164335542,-3.6682331419930514,-5.017192572797479,1.8913290706081596,75.53395406799902,-62.10434336760998,-12.380429749128108,12.681758772198867,9.931677140792235
2002-07-02,-49.49354179625444,14.175736913373141,-3.6682331419930514,-5.017192572797479,1.8913290706081596,75.53395406799902,-62.10434336760998,-12.380429749128108,11.640452489373423,11.813831669006829
2002-07-03,-49.49354179625444,14.175736913373141,-3.6682331419930514,-5.017192572797479,1.8913290706081596,75.53395406799902,-62.10434336760998,-12.380429749128108,9.727659920878708,11.813831669006829
2002-07-04,-49.49354179625444,14.175736913373141,-3.6682331419930514,-5.017192572797479,-2.55692270421232,75.53395406799902,-62.10434336760998,-12.380429749128108,8.50286344044246,13.140017968710605
2002-07-05,-50.69462970979089,18.08789197713809,-3.6682331419930514,-5.017192572797479,-4.253873890117948,93.69463596160858,-62.10434336760998,-12.380429749128108,8.50286344044246,13.140017968710605
2002-07-08,-50.69462970979089,15.001131431849842,-3.6682331419930514,-5.017192572797479,-7.759886087676872,93.69463596160858,-62.10434336760998,-12.380429749128108,7.529635885806437,11.907647727287062
2002-07-09,-50.69462970979089,15.001131431849842,-3.6682331419930514,-5.017192572797479,-7.759886087676872,93.69463596160858,-63.775608404479556,-12.380429749128108,6.254629122491096,11.907647727287062
2002-07-10,-50.69462970979089,15.001131431849842,-3.6682331419930514,-5.017192572797479,-8.962797180055437,102.76827391424452,-63.775608404479556,-12.380429749128108,6.254629122491096,13.05106564134879
2002-07-11,-50.69462970979089,22.188511551814678,-3.6682331419930514,-5.017192572797479,-8.962797180055437,102.76827391424452,-63.775608404479556,-12.380429749128108,6.254629122491096,13.502330212614893
2002-07-12,-50.69462970979089,22.188511551814678,-3.6682331419930514,-5.017192572797479,-4.836790913799259,102.76827391424452,-61.51326028736942,-12.380429749128108,6.254629122491096,13.502330212614893
2002-07-15,-50.69462970979089,24.5660069785397,-3.6682331419930514,-5.017192572797479,-4.836790913799259,102.76827391424452,-61.51326028736942,-12.380429749128108,4.697429966004535,13.502330212614893
2002-07-16,-50.69462970979089,26.495518141181076,-3.6682331419930514,0.06026938321997132,-4.836790913799259,107.78906217164777,-61.51326028736942,-12.380429749128108,3.478408286848601,15.74094571087066
2002-07-17,-50.69462970979089,26.495518141181076,-3.6682331419930514,0.06026938321997132,-4.836790913799259,107.78906217164777,-62.44016866449752,-12.380429749128108,3.7702708049210982,15.74094571087066
2002-07-18,-48.697885884583386,26.495518141181076,-0.09866509693856258,0.06026938321997132,-9.529033102408775,107.78906217164777,-62.44016866449752,-12.380429749128108,0.5903571861347957,15.74094571087066
2002-07-19,-46.6612445574339,30.293162151050606,-0.09866509693856258,0.06026938321997132,-9.529033102408775,107.78906217164777,-62.44016866449752,-13.267674520182972,1.5027439837121843,15.74094571087066
2002-07-22,-46.6612445574339,30.293162151050606,2.85663984192825,0.06026938321997132,-11.806829467717312,118.02613375974909,-59.83585648715163,-14.10003744540991,0.6616962221213616,18.306246722034988
2002-07-23,-39.71328961491568,34.354174438308675,2.85663984192825,0.06026938321997132,-10.498861358577724,118.02613375974909,-58.58010341788898,-14.10003744540991,-0.5125770270895698,18.306246722034988
2002-07-24,-24.96478963950102,34.354174438308675,2.85663984192825,0.06026938321997132,-3.8836739761235104,123.72572961849855,-57.44575497575836,-14.10003744540991,-3.031560525612793,18.306246722034988
2002-07-25,-24.96478963950102,31.85067175397884,2.85663984192825,0.06026938321997132,-5.29968357618114,123.72572961849855,-60.30017063504858,-14.10003744540991,-3.031560525612793,18.306246722034988
2002-07-26,-22.64197087998849,31.85067175397884,-5.401506592071229,2.97182777000036,-5.29968357618114,123.72572961849855,-60.30017063504858,-14.877649571532274,-3.147452897086349,18.306246722034988
2002-07-29,-22.64197087998849,28.04087977706813,0.06975738084894047,2.97182777000036,-5.29968357618114,123.72572961849855,-59.036580524895776,-14.877649571532274,-9.908872137318186,15.305660142699143
2002-07-30,-17.724538907533514,25.9344965117722,4.9357227215047565,1.5284483893744796,-13.190064142388694,123.72572961849855,-55.42133615203026,-16.174418883237,-9.908872137318186,9.226570447475488
2002-07-31,-17.724538907533514,25.9344965117722,11.601951093405651,1.5284483893744796,-13.190064142388694,128.76060115947743,-52.22893250672752,-16.174418883237,-10.337287951994877,10.005902490097414
2002-08-01,-21.303920036216898,25.9344965117722,15.181332222089031,1.5284483893744796,-17.747049473807618,128.76060115947743,-50.660985487324034,-16.174418883237,-10.871507528049454,10.005902490097414
2002-08-02,-21.303920036216898,27.843663251542,15.181332222089031,1.5284483893744796,-14.189777732577184,128.76060115947743,-50.660985487324034,-16.854775148394324,-12.288944786796403,10.005902490097414
2002-08-05,-21.303920036216898,27.843663251542,15.181332222089031,1.5284483893744796,-15.98264352674837,128.76060115947743,-50.660985487324034,-16.854775148394324,-12.787586946911121,10.005902490097414
2002-08-06,-21.303920036216898,27.843663251542,16.376766979978107,0.33301363148540447,-12.568009787432214,133.49100339549042,-50.660985487324034,-16.854775148394324,-13.578167157688789,10.005902490097414
2002-08-07,-15.647942795225198,27.184944398878915,16.376766979978107,-2.259741360885231,-10.00972250832633,133.49100339549042,-52.39239620636411,-19.62461313154129,-13.578167157688789,11.342577042990621
2002-08-08,-15.647942795225198,24.814301440111233,16.376766979978107,-2.259741360885231,-10.00972250832633,133.49100339549042,-52.39239620636411,-19.62461313154129,-13.578167157688789,11.342577042990621
2002-08-09,-12.068561666541816,23.411741105395617,12.797385851294726,-0.8571810261696111,-11.546684899811916,133.49100339549042,-50.1864248643862,-19.62461313154129,-13.578167157688789,11.342577042990621
2002-08-12,-12.068561666541816,23.411741105395617,6.267884010462781,-0.8571810261696111,-10.324441980161346,133.49100339549042,-48.31141897933039,-19.62461313154129,-14.211820319331068,11.342577042990621
2002-08-13,-12.068561666541816,23.411741105395617,6.267884010462781,-0.8571810261696111,-10.324441980161346,133.49100339549042,-48.31141897933039,-20.894914267118168,-14.211820319331068,11.342577042990621
2002-08-14,-12.068561666541816,23.411741105395617,6.267884010462781,-0.8571810261696111,-10.324441980161346,133.49100339549042,-48.31141897933039,-22.050329290830394,-13.178077017834722,10.664368987083577
2002-08-15,-12.068561666541816,16.267139093461427,4.824504629836902,3.933156356520933,-10.324441980161346,143.79421479175252,-47.43068103341813,-22.050329290830394,-12.62106190234644,11.338995172508513
2002-08-16,-12.068561666541816,16.267139093461427,1.8691996909700892,3.933156356520933,-10.324441980161346,152.07959310747992,-45.69927031437806,-22.050329290830394,-11.41921016872583,11.338995172508513
2002-08-19,-12.068561666541816,16.267139093461427,1.8691996909700892,3.933156356520933,-11.836428675103669,169.93774165974742,-43.67998006102056,-21.369973025673072,-11.171967513856423,11.338995172508513
2002-08-20,-12.068561666541816,14.56983176501285,1.8691996909700892,3.933156356520933,-11.836428675103669,169.93774165974742,-36.49949655160521,-21.369973025673072,-9.524133371826771,13.869790940503076
2002-08-21,-12.068561666541816,15.905957221365224,1.8691996909700892,3.933156356520933,-11.836428675103669,169.93774165974742,-36.49949655160521,-21.369973025673072,-9.524133371826771,13.869790940503076
2002-08-22,-13.875340485806431,15.803569300860042,1.8691996909700892,3.933156356520933,-11.836428675103669,169.93774165974742,-36.49949655160521,-19.186446336401847,-7.2383497990327355,13.869790940503076
2002-08-23,-13.875340485806431,16.9709465288375,1.8691996909700892,3.933156356520933,-11.836428675103669,169.93774165974742,-33.83022650220988,-19.186446336401847,-6.197043516207295,13.869790940503076
2002-08-26,-13.875340485806431,14.954517690530967,1.8691996909700892,3.933156356520933,-11.836428675103669,169.93774165974742,-33.83022650220988,-19.186446336401847,-6.197043516207295,13.650687732641872
2002-08-27,-15.863259766658883,14.954517690530967,1.8691996909700892,3.933156356520933,-11.836428675103669,169.93774165974742,-34.40239617174569,-17.530978169414794,-5.696093363800055,13.650687732641872
2002-08-28,-17.60201169133252,14.954517690530967,1.8691996909700892,3.933156356520933,-11.836428675103669,163.91377673316353,-34.40239617174569,-15.373432262783064,0.6010256347771747,13.650687732641872
2002-08-29,-17.60201169133252,13.113121777930523,1.8691996909700892,3.933156356520933,-11.836428675103669,168.545836143592,-34.40239617174569,-15.373432262783064,0.9458206634534726,14.319650888066485
2002-08-30,-17.60201169133252,13.113121777930523,-1.185049766923354,3.933156356520933,-13.108042698589365,168.545836143592,-35.19337477519063,-15.373432262783064,0.06536548155484721,12.867777981966661
2002-09-02,-17.60201169133252,13.113121777930523,-1.185049766923354,3.933156356520933,-13.108042698589365,168.545836143592,-36.070403429059155,-15.373432262783064,0.06536548155484721,12.867777981966661
2002-09-03,-17.60201169133252,14.645586390383528,-1.004689271091468,3.933156356520933,-13.108042698589365,172.72502645345622,-38.33349970662898,-15.373432262783064,1.987651894649891,12.867777981966661
2002-09-04,-17.60201169133252,14.645586390383528,-1.004689271091468,3.933156356520933,-13.108042698589365,172.72502645345622,-38.95384209509484,-15.373432262783064,2.698483697460386,17.7140391356521
2002-09-05,-17.60201169133252,14.645586390383528,-1.004689271091468,3.933156356520933,-13.108042698589365,172.72502645345622,-38.95384209509484,-15.373432262783064,4.958304165870364,17.7140391356521
2002-09-06,-19.185619639946193,17.839475243551412,-4.198578124259347,3.933156356520933,-13.108042698589365,172.72502645345622,-38.95384209509484,-15.373432262783064,6.659673922950324,17.7140391356521
2002-09-09,-19.185619639946193,17.839475243551412,-4.198578124259347,3.933156356520933,-11.054520393770728,172.72502645345622,-38.95384209509484,-15.373432262783064,6.659673922950324,18.7543897770217
2002-09-10,-21.180835634207295,15.623391507210352,-4.198578124259347,3.933156356520933,-11.054520393770728,172.72502645345622,-38.95384209509484,-17.128975607273706,6.659673922950324,18.7543897770217
2002-09-11,-19.321570549017586,15.623391507210352,-4.198578124259347,3.933156356520933,-9.014909139160805,172.72502645345622,-40.504053799189364,-18.811194130595506,6.659673922950324,18.7543897770217
2002-09-12,-19.321570549017586,15.623391507210352,-2.697838287422507,2.432416519684093,-9.014909139160805,172.72502645345622,-40.504053799189364,-18.811194130595506,7.833947172161254,18.7543897770217
2002-09-13,-19.321570549017586,15.623391507210352,-2.697838287422507,2.432416519684093,-9.014909139160805,172.72502645345622,-38.96204620826789,-18.811194130595506,6.610183281342031,18.7543897770217
2002-09-16,-22.78130824407237,13.245896080485327,0.7618994076322783,0.25751096446959304,-11.668397243817347,172.72502645345622,-38.96204620826789,-18.811194130595506,6.910432441681935,21.078477641780175
2002-09-17,-19.869749857291982,13.245896080485327,0.7618994076322783,-2.6540474223107955,-18.9954503040872,176.0140628008879,-39.67267264206563,-18.811194130595506,7.943052665302053,21.078477641780175
2002-09-18,-19.869749857291982,13.245896080485327,0.7618994076322783,-2.6540474223107955,-18.9954503040872,176.0140628008879,-40.628124169176935,-18.811194130595506,6.755148201416741,21.078477641780175
2002-09-19,-19.869749857291982,14.875547063443447,0.7618994076322783,-4.283698405268915,-18.9954503040872,176.0140628008879,-40.628124169176935,-18.811194130595506,6.755148201416741,21.078477641780175
2002-09-20,-17.823600000847073,14.875547063443447,2.6956317317769387,-8.263580585858486,-20.372461700384438,168.65052568298398,-40.628124169176935,-18.811194130595506,6.755148201416741,17.66008767732638
2002-09-23,-17.823600000847073,14.875547063443447,2.6956317317769387,-11.166136986661439,-20.372461700384438,168.65052568298398,-40.628124169176935,-17.295425150012655,8.784773410761787,16.694933223573784
2002-09-24,-19.820177543326004,14.875547063443447,4.692209274255872,-11.166136986661439,-20.809191124653164,174.67449060956784,-40.628124169176935,-17.295425150012655,9.66104499971516,14.465413605421608
2002-09-25,-19.820177543326004,14.875547063443447,6.41432026397935,-11.166136986661439,-22.923352539940026,179.1196675228514,-40.628124169176935,-18.280856489513422,9.114627222689133,14.465413605421608
2002-09-26,-19.820177543326004,14.875547063443447,6.41432026397935,-11.166136986661439,-21.26321424063515,179.1196675228514,-40.628124169176935,-18.280856489513422,9.114627222689133,14.465413605421608
2002-09-27,-19.820177543326004,13.263206895349278,6.41432026397935,-11.166136986661439,-23.502339935332763,185.67738575771236,-40.628124169176935,-18.280856489513422,9.114627222689133,14.465413605421608
2002-09-30,-19.820177543326004,13.263206895349278,6.41432026397935,-11.166136986661439,-23.502339935332763,185.67738575771236,-40.628124169176935,-18.280856489513422,9.114627222689133,14.465413605421608
2002-10-01,-19.820177543326004,13.263206895349278,6.41432026397935,-11.166136986661439,-23.502339935332763,185.67738575771236,-40.628124169176935,-18.280856489513422,9.114627222689133,14.465413605421608
2002-10-02,-19.820177543326004,13.263206895349278,6.41432026397935,-11.166136986661439,-23.502339935332763,178.35197971536905,-40.628124169176935,-18.280856489513422,10.018731487063109,14.465413605421608
2002-10-03,-19.820177543326004,11.593972175833517,4.457194652003323,-11.166136986661439,-23.502339935332763,178.35197971536905,-40.628124169176935,-19.235686446557477,11.907569495678185,11.37549392500631
2002-10-04,-19.820177543326004,11.593972175833517,4.457194652003323,-11.166136986661439,-23.502339935332763,178.35197971536905,-40.628124169176935,-17.756848469874793,11.907569495678185,11.37549392500631
2002-10-07,-19.820177543326004,11.593972175833517,4.457194652003323,-12.875904717743643,-25.541951189942683,178.35197971536905,-40.628124169176935,-17.756848469874793,11.907569495678185,11.37549392500631
2002-10-08,-19.820177543326004,13.804477803213471,4.457194652003323,-12.875904717743643,-28.95658492925884,188.0349761695566,-40.628124169176935,-15.842436731137973,11.23883618943533,11.37549392500631
2002-10-09,-19.820177543326004,13.804477803213471,4.457194652003323,-12.875904717743643,-28.95658492925884,188.0349761695566,-39.116505768214466,-15.842436731137973,10.700725842207332,9.136527227505276
2002-10-10,-19.820177543326004,13.804477803213471,4.457194652003323,-12.875904717743643,-28.95658492925884,188.0349761695566,-39.116505768214466,-15.842436731137973,11.129141656884023,4.8522216158701985
2002-10-11,-21.447177695745335,13.804477803213471,4.457194652003323,-12.875904717743643,-28.95658492925884,188.0349761695566,-40.53993414208175,-15.842436731137973,9.18849820060055,4.145739431690121
2002-10-14,-21.447177695745335,13.804477803213471,4.457194652003323,-12.875904717743643,-28.95658492925884,183.01418791215335,-41.316222710495616,-15.842436731137973,10.029545962191373,5.06969906730217
2002-10-15,-23.798395353544883,13.804477803213471,4.457194652003323,-12.875904717743643,-28.95658492925884,183.01418791215335,-39.99860665434819,-17.030620005001254,10.029545962191373,6.471944550474515
2002-10-16,-23.798395353544883,13.804477803213471,4.457194652003323,-12.875904717743643,-27.354744228421826,139.4261617842378,-39.42643698481236,-17.030620005001254,10.029545962191373,7.315327069298269
2002-10-17,-23.798395353544883,11.805529147245563,8.147172614382573,-12.875904717743643,-27.354744228421826,98.81809672863112,-39.42643698481236,-15.875204981289029,10.029545962191373,7.315327069298269
2002-10-18,-20.32683652823554,6.628432394294198,6.529262242602255,-12.875904717743643,-27.354744228421826,44.64165953959816,-34.79342793146233,-12.584877701541377,8.557723771562753,6.597849919728516
2002-10-21,-21.94400402841276,4.892816404704531,6.529262242602255,-12.875904717743643,-25.115618533724213,34.95866308541059,-32.84781132696149,-8.86798594715754,11.531325432857608,6.597849919728516
2002-10-22,-23.560008205013958,4.892816404704531,6.529262242602255,-12.875904717743643,-23.418667347818584,28.021775338060273,-27.700127390709962,-9.734091857575331,10.306039959523567,6.597849919728516
2002-10-23,-23.560008205013958,4.892816404704531,6.529262242602255,-12.875904717743643,-23.418667347818584,28.5682948144399,-27.082955609687556,-9.734091857575331,10.654549195338564,7.13474968580985
2002-10-24,-23.560008205013958,4.892816404704531,6.529262242602255,-12.875904717743643,-23.418667347818584,37.69871521909002,-27.082955609687556,-9.734091857575331,9.928097314379439,7.13474968580985
2002-10-25,-23.560008205013958,4.892816404704531,8.688363675862282,-15.035006151003667,-23.418667347818584,42.056799336704984,-27.082955609687556,-9.734091857575331,9.928097314379439,7.13474968580985
2002-10-28,-25.066251060336917,4.892816404704531,8.688363675862282,-15.035006151003667,-17.214438464266742,42.056799336704984,-27.082955609687556,-7.908382389038177,4.136574293815159,7.13474968580985
2002-10-29,-26.925516145526622,4.892816404704531,8.688363675862282,-15.035006151003667,-15.677476072781161,42.056799336704984,-27.082955609687556,-5.924670601013938,3.185360982972895,7.6884460587279335
2002-10-30,-26.925516145526622,2.095414226562759,8.688363675862282,-15.035006151003667,-15.677476072781161,42.056799336704984,-27.082955609687556,-5.924670601013938,2.2675860493242035,7.6884460587279335
2002-10-31,-26.925516145526622,2.095414226562759,8.688363675862282,-15.035006151003667,-15.677476072781161,47.109039955369504,-27.082955609687556,-5.924670601013938,3.2069134850344034,8.45473302113886
2002-11-01,-26.925516145526622,2.095414226562759,8.688363675862282,-17.124083936146697,-15.677476072781161,47.109039955369504,-25.52004817694419,-5.924670601013938,9.69065944110089,9.184559666911893
2002-11-04,-26.925516145526622,-0.8105786424293071,11.594356544854348,-17.124083936146697,-15.677476072781161,47.109039955369504,-25.52004817694419,-5.924670601013938,9.69065944110089,9.900818634025851
2002-11-05,-31.595710749718833,1.5614938115415455,9.632509114561588,-17.124083936146697,-15.677476072781161,47.109039955369504,-20.259367236856395,-5.924670601013938,11.106746883181138,10.86597308777845
2002-11-06,-31.595710749718833,3.9254845822211735,7.268518343881956,-17.124083936146697,-13.939602277458578,47.109039955369504,-20.259367236856395,-5.924670601013938,10.41620751575679,10.86597308777845
2002-11-07,-38.314651209647465,8.558811689837265,5.158027845307506,-17.124083936146697,-12.196244210968066,47.109039955369504,-21.90400391825911,-5.924670601013938,9.44655509613669,12.448821111156086
2002-11-08,-38.314651209647465,8.558811689837265,7.4428442614073616,-17.124083936146697,-12.196244210968066,47.109039955369504,-21.90400391825911,-3.870381416732868,9.44655509613669,13.305735137862621
2002-11-11,-40.36080106609237,8.558811689837265,7.4428442614073616,-15.077934079701787,-6.053088689504599,51.46111267394151,-23.502639135546957,-4.83749500792506,10.224522709775943,13.305735137862621
2002-11-12,-40.36080106609237,8.558811689837265,5.234975282588642,-15.077934079701787,-2.667313250732041,61.32257394541874,-23.502639135546957,-4.83749500792506,9.328948247522323,13.305735137862621
2002-11-13,-40.36080106609237,8.558811689837265,7.7788219684677165,-15.077934079701787,-2.667313250732041,67.39104311669561,-26.35852145286154,-4.83749500792506,9.328948247522323,12.719902564462199
2002-11-14,-40.36080106609237,8.558811689837265,7.7788219684677165,-15.077934079701787,-2.667313250732041,72.34657577671078,-28.619579121832817,-4.83749500792506,8.178628629865091,11.6795519230926
2002-11-15,-40.36080106609237,8.558811689837265,7.7788219684677165,-15.077934079701787,-1.1276618610251647,72.34657577671078,-28.619579121832817,-4.83749500792506,8.178628629865091,12.440228490699724
2002-11-18,-40.36080106609237,8.558811689837265,7.7788219684677165,-15.077934079701787,1.2305669564363304,72.34657577671078,-28.619579121832817,-5.825707320589775,8.178628629865091,12.440228490699724
2002-11-19,-43.421644104186655,8.558811689837265,7.7788219684677165,-12.017091041607499,1.2305669564363304,77.15658081235755,-28.619579121832817,-5.825707320589775,9.025464583738854,12.440228490699724
2002-11-20,-43.421644104186655,8.558811689837265,7.7788219684677165,-12.017091041607499,1.2305669564363304,82.26615545813888,-28.619579121832817,-5.825707320589775,9.025464583738854,12.440228490699724
2002-11-21,-43.421644104186655,5.969168240532003,7.7788219684677165,-12.017091041607499,1.2305669564363304,98.40695760809932,-27.450593559027766,-4.389911382028357,9.352569859458312,13.157705640269477
2002-11-22,-43.421644104186655,5.969168240532003,7.7788219684677165,-12.017091041607499,4.146493362956677,98.40695760809932,-25.106637390993473,-4.389911382028357,9.352569859458312,13.157705640269477
2002-11-25,-43.421644104186655,5.969168240532003,7.7788219684677165,-12.017091041607499,4.146493362956677,111.6803942309756,-25.106637390993473,-3.387565851084873,9.352569859458312,14.285474755008355
2002-11-26,-43.421644104186655,4.393641423624905,5.246732327362125,-10.4415642247004,4.146493362956677,111.03355761752478,-25.106637390993473,-3.705817725869855,9.352569859458312,14.285474755008355
2002-11-27,-43.421644104186655,4.393641423624905,5.246732327362125,-10.4415642247004,4.146493362956677,118.36526516433263,-25.106637390993473,-3.705817725869855,10.78058983513082,14.285474755008355
2002-11-28,-40.4207697033015,4.393641423624905,-0.20958291017159425,-7.986123388051835,4.146493362956677,118.36526516433263,-25.106637390993473,-3.705817725869855,11.4142429967731,14.285474755008355
2002-11-29,-40.4207697033015,4.393641423624905,-0.20958291017159425,-7.986123388051835,8.097477876532206,113.52397647216434,-22.21129769738796,-3.705817725869855,11.4142429967731,14.285474755008355
2002-12-02,-40.4207697033015,4.393641423624905,-0.20958291017159425,-7.986123388051835,8.097477876532206,113.52397647216434,-22.21129769738796,-2.2871435067671686,13.001494065898079,14.285474755008355
2002-12-03,-43.474802292840764,4.393641423624905,-0.20958291017159425,-7.986123388051835,8.097477876532206,98.79166369074306,-19.58458113340707,-2.2871435067671686,13.001494065898079,17.59551590920046
2002-12-04,-43.474802292840764,4.393641423624905,-0.20958291017159425,-7.986123388051835,8.097477876532206,98.79166369074306,-17.258035096295007,-2.2871435067671686,13.001494065898079,15.666644424645154
